,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,-13.258000141033984,,,,,,,,,,,,
1,10000,-14.849761573729506,,,,,,,,,,,,
2,20000,172.13466904032134,-69.53483,0.12099387,0.23848684,24.618755,1.0289347,68.57306,66.74751,69.659325,67.853195,0.6072897911071777,167.9,0.3562038540840149
3,30000,250.46606873283403,-89.66434,0.07952053,-0.008046139,55.40422,3.101183,85.92294,86.595825,89.91095,85.66847,0.8329212665557861,223.0,0.5527979532877604
4,40000,293.10505362021985,-95.51664,0.08042982,-0.018392734,44.71199,3.2286806,93.32413,93.11028,95.77632,93.31091,0.7782425880432129,210.9,0.7500362435976664
5,50000,350.79172578100054,-95.08905,0.07533982,0.030714422,42.53779,2.5923214,94.313576,93.76582,95.28435,94.25362,0.8337039947509766,229.0,0.9481349507967631
6,60000,453.5064221015249,-97.72363,0.075931005,-0.019564686,29.777905,3.2576642,96.61891,96.482086,97.97099,96.48161,0.854191780090332,236.0,1.1479373693466186
7,70000,384.9812001471762,-99.96069,0.0789234,0.029952869,44.72773,2.6204817,98.119446,98.869,100.16751,98.2031,0.7740261554718018,207.5,1.3453029592831929
8,80000,292.9949170630955,-101.038155,0.075719036,-0.03094336,24.57323,3.4086604,100.244064,100.23205,101.29626,100.55879,0.6937308311462402,187.7,1.5425321300824484
9,90000,343.7761786201658,-99.04909,0.07752052,0.012003507,22.76976,2.8451571,98.394684,98.37315,99.269646,98.36289,0.6025593280792236,163.3,1.7389812191327414
10,100000,383.3123993520752,-102.09282,0.072434835,-0.016606303,28.019014,3.2292585,101.49003,100.81755,102.32673,101.59773,0.7244396209716797,196.6,1.941126569112142
11,110000,378.0498212395081,-99.342606,0.0755516,0.04708913,24.781456,2.376729,98.42059,98.855865,99.52217,98.816086,0.6705265045166016,182.5,2.140623962879181
12,120000,430.50032449568454,-106.377144,0.07777416,0.022803051,22.446592,2.7068043,105.55384,105.75725,106.58766,105.98076,0.8191308975219727,221.9,2.340774198373159
13,130000,441.9711609648133,-102.59773,0.08131609,0.040227585,25.179459,2.5052934,101.71805,102.09176,102.80145,101.93024,0.7411627769470215,195.6,2.5410335580507915
14,140000,509.40500242357393,-109.35058,0.08003981,-0.0057226317,22.443298,3.0714972,108.274605,108.31044,109.59642,108.21858,0.8923721313476562,236.6,2.742296874523163
15,150000,529.588614998584,-118.99657,0.08356662,-0.009063253,17.442793,3.1084552,118.61932,118.801834,119.25633,118.898674,0.7533168792724609,208.6,2.941597863038381
16,160000,949.7876707797811,-118.78212,0.087497756,0.036036253,28.855473,2.5881464,117.37262,118.047714,119.00857,117.60347,1.3673372268676758,358.4,3.1528343041737874
17,170000,813.6894882660887,-122.214966,0.09645827,-0.008435788,22.898449,3.0874553,120.986755,121.481445,122.51277,121.498795,1.0407588481903076,279.3,3.359035682678223
18,180000,913.6905743935097,-125.007256,0.10323132,0.020027187,22.12531,2.805997,123.8522,124.061325,125.29692,123.94608,1.2166376113891602,340.7,3.564342665672302
19,190000,1530.2029375621782,-133.77559,0.10204117,-0.01864409,30.698662,3.1827116,132.62186,133.26877,134.10037,133.0051,1.8510997295379639,491.7,3.7832605918248494
20,200000,1676.022944352249,-141.54788,0.108069554,0.0018077306,26.795721,2.9832726,140.55214,140.7114,141.87029,140.87622,2.0636181831359863,553.0,4.004088222980499
21,210000,2755.990194115596,-150.55197,0.11247235,0.019025505,29.286335,2.8308427,149.54059,149.90314,150.87036,150.0166,3.1981356143951416,841.7,4.246358338991801
22,220000,1209.7226995139304,-155.39478,0.116175905,0.013786786,27.291075,2.8813283,154.55609,154.43184,155.72952,155.08368,1.5326170921325684,403.2,4.4586774706840515
23,230000,1342.4693709741534,-161.41286,0.11914606,0.0065090396,29.154514,2.9453692,161.54312,161.10614,161.7638,161.86565,1.526954174041748,403.8,4.673394827047984
24,240000,2141.7390334634497,-170.96638,0.12363095,0.008165102,33.509056,2.933956,169.93268,170.15666,171.3291,169.82678,2.26115345954895,620.0,4.897166029612223
25,250000,2750.09276908642,-165.69258,0.13155328,-0.054025963,43.440422,3.4106774,164.09827,165.20367,166.14127,164.60886,3.200286626815796,859.7,5.135875912507375
26,260000,1395.1181297383387,-173.4985,0.13382417,-0.013272416,26.6034,3.0991778,173.11176,172.86942,173.91325,173.48898,1.5769562721252441,421.0,5.349604205290476
27,270000,2754.3701390623546,-175.89117,0.1341237,0.020187322,42.54068,2.8494873,173.6101,173.89087,176.27336,173.55334,3.0769383907318115,816.7,5.58634451230367
28,280000,1945.901475617451,-178.83328,0.13462578,0.022445576,29.83509,2.8332741,178.15775,178.54395,179.2147,178.64764,2.373055934906006,630.4,5.814458163579305
29,290000,3241.1057725278542,-181.8312,0.13846008,0.032320835,43.685894,2.7665694,182.37589,181.67245,182.21428,182.8636,3.2304277420043945,870.5,6.056178490320842
30,300000,3240.4148902102534,-180.04973,0.13774468,0.015162021,35.117523,2.8899267,178.79375,179.38483,180.44781,179.43825,3.3549561500549316,924.7,6.2957974950472515
31,310000,2873.2149014162546,-190.26447,0.14204226,-0.008125746,26.716919,3.0572066,190.03885,190.4545,190.69872,190.55304,2.967066526412964,778.6,6.530862824122111
32,320000,3153.504277740728,-194.75858,0.14253367,0.10949542,28.203894,2.2317927,194.70537,194.32263,195.07668,195.353,3.210844039916992,852.1,6.774614707628886
33,330000,2084.5745229186555,-202.85818,0.1440712,-0.11663106,33.2352,3.809538,202.9061,202.72162,203.40701,203.30179,2.2713096141815186,602.5,7.004161540667216
34,340000,3308.1708644708656,-205.05937,0.14144911,-0.033438183,48.122593,3.2363975,203.5809,204.85385,205.51715,203.73444,3.3798606395721436,873.9,7.25084832906723
35,350000,2828.907946140574,-204.83464,0.14659677,-0.08819969,31.22054,3.6016483,203.51334,204.78452,205.36264,204.11948,2.8009145259857178,770.9,7.4865264892578125
36,360000,2447.640920256371,-219.36998,0.14590962,-0.0038554482,33.706455,3.0264235,219.00499,219.85603,219.81158,219.61523,2.4330477714538574,664.3,7.7145042538642885
37,370000,2609.772563907926,-222.87012,0.14654852,-0.036518402,33.251274,3.2491896,221.78519,223.17169,223.34628,222.32971,2.5521793365478516,686.6,7.944718356927236
38,380000,3082.972662552832,-216.75217,0.14389135,-0.03293212,35.60828,3.2288678,215.84074,216.4444,217.21677,216.41779,3.0196588039398193,804.9,8.18471257686615
39,390000,3413.4418909019537,-221.51065,0.14123428,-0.008338597,24.395864,3.0590408,220.62918,221.00604,221.94269,221.36865,3.654404401779175,965.3,8.434808405240377
40,400000,3519.9839000830098,-232.78879,0.14466189,-0.041767035,27.3705,3.2887216,233.02856,233.26117,233.26454,233.40506,3.6188623905181885,1000.0,8.688240404923757
41,410000,3151.3721810168813,-237.90717,0.1445986,0.033845097,25.217167,2.7659376,237.74802,238.13304,238.3071,238.06653,3.052309036254883,843.2,8.927429950237274
42,420000,2206.3865052552896,-223.88547,0.14300358,0.017584369,29.583992,2.8770356,223.26682,223.46663,224.29688,223.84265,2.2075319290161133,594.7,9.154592617352803
43,430000,3761.677932596633,-237.73021,0.14383847,0.037765976,26.789392,2.7374415,237.432,237.42412,238.12396,237.85997,3.738802909851074,1000.0,9.402860248088837
44,440000,3620.7820656699405,-235.36737,0.14127968,-0.07027194,23.333473,3.497396,235.09944,235.28955,235.86148,235.44571,3.747044324874878,987.1,9.650554092725118
45,450000,3398.088934746257,-245.42935,0.13886835,0.024263669,22.996937,2.825276,244.42749,245.16812,245.82169,244.69136,3.4909703731536865,916.4,9.8962659796079
46,460000,3559.946942217093,-247.00507,0.14079487,-0.068172276,34.02343,3.4841957,246.70114,247.13812,247.49564,246.90361,3.556964635848999,1000.0,10.142133009433746
47,470000,3689.994860405581,-246.678,0.13891147,0.04211786,23.745157,2.6968007,246.40672,246.39752,247.05261,246.88908,3.765044689178467,1000.0,10.389628795782725
48,480000,3756.2444703521296,-247.60608,0.13438298,0.017286671,30.357405,2.8713627,247.64209,247.65042,247.99194,248.05173,3.7595584392547607,1000.0,10.645776522159576
49,490000,3789.5746683674197,-249.76997,0.13749486,0.038837206,27.767715,2.7175372,249.17325,249.72827,250.1436,249.49617,3.6607255935668945,968.7,10.896559826533
50,500000,3747.058100226811,-249.84378,0.1336652,-0.0019065868,44.23573,3.014264,249.43565,249.85468,250.24669,249.58293,3.722811222076416,1000.0,11.146534657478332
51,510000,3917.766829147542,-254.91559,0.13237971,-0.018294223,27.736086,3.138195,254.34607,254.35567,255.33101,254.60583,3.5521907806396484,1000.0,11.394015125433604
52,520000,3858.1985524580095,-262.732,0.13066013,-0.008589355,33.15425,3.0657382,262.68048,262.4248,263.13257,262.9307,3.701690196990967,1000.0,11.642249739170074
