,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,39.663905097030366,,,,,,,,,,,,
1,10000,46.43989619367929,,,,,,,,,,,,
2,20000,218.05906335986248,-72.21836,0.12473596,0.23225024,49.211945,1.1380651,69.33947,68.559265,72.36032,68.40169,0.5504453182220459,150.0,0.3584469040234884
3,30000,316.95034948622913,-95.30635,0.08751751,0.04684597,30.255102,2.4647245,94.10374,93.32924,95.522064,93.82142,1.0249438285827637,243.5,0.5688933253288269
4,40000,269.43918426228527,-98.24092,0.078989886,-0.022117747,30.953735,3.2800074,96.66152,96.72919,98.50001,96.746735,0.5631918907165527,157.2,0.7668624560038249
5,50000,492.1965716305634,-108.44312,0.077586286,-0.02721226,25.817562,3.3507354,106.51519,106.23685,108.7031,105.944725,1.472174882888794,394.2,0.9776482303937276
6,60000,304.62522358537575,-108.47365,0.07832765,-0.021055011,23.704052,3.268807,105.68909,106.27536,108.72969,105.65021,0.6568491458892822,176.2,1.1761276284853617
7,70000,419.6043709628446,-106.99497,0.07396802,0.005877613,25.169312,2.9205384,105.89316,106.13189,107.211,106.13421,0.980959415435791,279.5,1.3804423928260803
8,80000,373.00928598949747,-106.2075,0.0697309,0.0044245897,25.528854,2.9365478,105.15025,105.47214,106.41227,105.35948,0.8142616748809814,216.7,1.5809221227963766
9,90000,316.36443112626574,-103.68088,0.06761295,-0.014545756,21.727072,3.2151327,102.54582,102.79442,103.898254,102.82323,0.6548628807067871,173.0,1.7909781098365785
10,100000,275.3735386932807,-101.81256,0.06706298,-0.0034903018,18.322292,3.0520453,100.34894,100.95651,102.01724,100.812454,0.4908020496368408,134.0,1.9872405012448628
11,110000,378.91378727755955,-103.06079,0.066543914,0.026110789,18.121437,2.6076157,102.536865,102.52391,103.234314,102.95708,0.71726393699646,199.8,2.185189374287923
12,120000,362.3187016917383,-104.03949,0.062023703,-0.0032446068,14.112938,3.0523124,103.39005,103.80386,104.228806,103.5182,0.7490541934967041,196.7,2.3845635612805682
13,130000,538.572909713857,-105.83477,0.06558565,-0.013409791,15.348801,3.2044623,104.24894,104.90399,106.04494,104.82805,1.0125248432159424,272.0,2.590169370174408
14,140000,462.3042448051657,-108.90213,0.06610022,0.0044300193,14.881699,2.93298,106.71071,107.44107,109.096,107.05282,0.7768654823303223,202.0,2.7911409616470335
15,150000,597.068289612467,-113.79448,0.07116151,0.017157586,17.462658,2.7588923,112.62361,113.30208,113.99081,113.034386,1.002678394317627,264.3,2.9955243388811748
16,160000,564.2524416248541,-114.23159,0.07630334,0.014397501,14.646324,2.8113124,113.12835,113.534225,114.446106,113.53781,0.8562393188476562,231.4,3.197274553775787
17,170000,699.8505065199557,-123.60098,0.07831151,-0.014161031,17.131962,3.1808293,122.706696,122.98741,123.85007,123.170074,1.1303224563598633,305.8,3.403856857617696
18,180000,662.552068240736,-131.02625,0.08403837,-0.031192936,36.629555,3.371175,130.32022,130.71222,131.30956,130.56139,0.9995639324188232,266.7,3.6066620071729023
19,190000,574.5335633105134,-138.34457,0.091605954,-0.0057889773,20.31107,3.0631943,138.11731,137.56845,138.62518,138.44392,0.8586468696594238,225.5,3.812626071770986
20,200000,765.4394785841744,-139.56596,0.095986605,-0.0009120158,25.348497,3.0095015,138.10062,139.469,139.85483,138.7077,1.028381586074829,278.0,4.0225782752037045
21,210000,1002.2642506500654,-147.57755,0.09832185,0.030219743,18.623728,2.6926446,147.01224,147.35118,147.84229,147.36752,1.2932188510894775,334.1,4.238333555062612
22,220000,963.5818054414142,-147.95363,0.10203891,0.010708911,22.816734,2.8950508,147.5485,147.15714,148.24904,148.00322,1.186380386352539,317.1,4.450928088029226
23,230000,777.2141721219125,-155.0737,0.10751359,0.002035086,38.21308,2.9810715,153.73135,154.39285,155.3942,154.05325,1.0131971836090088,274.7,4.653396423657735
24,240000,1190.5986692591455,-158.67484,0.108447835,-0.031158648,32.498425,3.2873147,157.79794,158.38983,159.03134,158.332,1.4359192848205566,410.7,4.866002972920736
25,250000,1033.0223386000757,-165.38744,0.11121197,-0.0043705404,26.85701,3.0392992,163.82614,164.7131,165.72545,163.95584,1.2390410900115967,337.1,5.071872798601786
26,260000,1362.6526219077487,-168.64832,0.11432005,0.03170313,68.1196,2.722681,167.15073,168.31131,168.95956,167.41454,1.7511680126190186,468.1,5.29129695892334
27,270000,1058.0037488691535,-166.39415,0.1126865,-0.0315753,28.088825,3.280205,164.88225,165.3223,166.7638,165.5117,1.462843894958496,391.1,5.5044768929481505
28,280000,1769.9632803427635,-181.00835,0.11329477,-0.0074411174,33.8254,3.0656793,179.4043,180.03552,181.35568,180.00745,1.8534748554229736,516.3,5.72194850842158
29,290000,1707.7048059364854,-180.30423,0.11338694,-0.050899256,61.9004,3.4488988,178.85593,179.73782,180.6953,178.82571,1.7603871822357178,472.2,5.93770393927892
30,300000,3199.445035498,-193.9082,0.120830774,0.035822626,46.83889,2.7035306,193.23946,193.43066,194.23486,193.41238,3.047733783721924,813.7,6.174713965257009
31,310000,2882.3432382295496,-199.0658,0.12235642,0.030232577,25.409,2.752914,197.95801,198.23245,199.40265,198.34897,2.960860252380371,781.3,6.411939573287964
32,320000,3106.8731643633123,-206.23894,0.12437498,0.046486363,31.954918,2.6262403,205.26343,204.98907,206.56558,205.55475,2.8141589164733887,778.0,6.652027567227681
33,330000,2679.7428440866006,-206.94073,0.12836768,0.052541453,28.795269,2.5906959,206.5195,205.97699,207.27328,206.79456,2.674278497695923,703.9,6.889037716388702
34,340000,3715.980278479664,-209.69281,0.13094051,0.015930904,28.146616,2.8783348,208.9478,209.4463,210.06969,209.31943,3.4757940769195557,929.0,7.138595350583395
35,350000,4002.2708512655067,-220.73341,0.12821855,0.010162507,35.924774,2.9207408,219.97806,219.82297,221.10791,220.25461,3.694608449935913,1000.0,7.391869990030925
36,360000,3265.757772128293,-227.41566,0.12923515,-0.029952733,42.216095,3.231769,227.00551,227.328,227.83334,227.24384,3.144805431365967,818.7,7.636728286743164
37,370000,4017.933955955302,-231.38956,0.13179636,-0.03839211,43.39834,3.2912986,229.9039,230.3434,231.82333,229.47408,3.693481922149658,1000.0,7.886972145239512
38,380000,3702.9700757342603,-231.56784,0.1345494,-0.02433107,35.786232,3.1808338,230.43018,231.20068,231.99582,230.82999,3.3613903522491455,909.9,8.129056759675343
39,390000,4104.367607337133,-231.00583,0.13427697,0.03702014,41.331654,2.7243001,230.05981,230.94708,231.37164,230.38675,3.6554934978485107,1000.0,8.377400374412536
40,400000,3352.101656391557,-244.31874,0.13593732,-0.04305349,44.403908,3.3167157,243.02164,243.33176,244.7696,243.88985,3.0634799003601074,815.7,8.6177628159523
41,410000,3085.222715564193,-241.74954,0.13533892,-0.0813707,49.94762,3.6012363,241.63748,241.26633,242.23692,241.93974,2.6785686016082764,747.1,8.851096415519715
42,420000,4256.6079398936745,-251.18881,0.14120059,-0.0023512887,48.923584,3.016652,250.52461,250.22897,251.61478,250.28133,3.654515504837036,1000.0,9.100626007715862
43,430000,4362.531763150668,-258.2587,0.13865875,0.04210315,29.820198,2.6963544,257.98517,258.08417,258.63257,258.28137,3.6698732376098633,1000.0,9.346851940949758
44,440000,4499.291371710641,-259.09064,0.13656801,0.019689452,27.61235,2.8558269,258.94775,258.9562,259.48065,259.0575,3.6837286949157715,1000.0,9.596518731117248
45,450000,4416.738834626148,-273.34738,0.13742189,0.0014161249,45.88315,2.989695,273.10025,273.2354,273.75824,273.11755,3.621673107147217,1000.0,9.842974046866098
46,460000,4141.18647585017,-271.22174,0.13767006,-0.03543472,29.434357,3.2573886,270.39383,271.17157,271.6702,270.74283,3.528125047683716,958.8,10.088851034641266
47,470000,4516.819031772241,-268.28284,0.14471246,-0.014502738,34.22686,3.1002176,267.44598,268.0642,268.7315,267.54913,3.647925853729248,1000.0,10.335244369506835
48,480000,4560.8933668705085,-284.48367,0.14390601,-0.008776749,31.805521,3.0609894,283.7778,284.06787,284.92413,283.9278,3.656559467315674,1000.0,10.588239614168803
49,490000,4112.638057165352,-273.29535,0.14678812,0.027492862,44.84958,2.8127036,272.0384,273.0323,273.70825,272.18094,3.390840768814087,912.1,10.83182396888733
