,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
0,0,165.0621663586872,,,,,,,,
1,10000,163.42832015040534,,,,,,,,
2,20000,162.04774761616213,,,,,,,,
3,30000,174.96200903540574,-19.418518,6.4236064,33.342045,-5.0968404,17.472067,0.19960880279541016,87.4,0.22060492038726806
4,40000,204.89630703435006,-66.03528,31.282282,100.961815,-17.451097,62.00935,0.21165060997009277,89.6,0.36763606071472166
5,50000,232.90188169801044,-107.40349,16.706535,131.70601,-7.9082313,102.703896,0.2303009033203125,101.0,0.5162266294161478
6,60000,302.459130449784,-131.09657,105.35817,157.0949,-19.965378,124.67262,0.35154199600219727,153.3,0.6679864525794983
7,70000,279.2833363867946,-140.9741,120.69219,174.13518,-7.7208815,136.27731,0.2730867862701416,118.9,0.8184473713239034
8,80000,270.4081708008995,-140.701,35.508457,187.24614,-14.78876,134.93594,0.2769958972930908,115.3,0.9691385865211487
9,90000,352.80255268378926,-142.45158,33.3623,186.00853,-4.9614153,137.3215,0.4083421230316162,177.4,1.124553926785787
10,100000,312.4754238721332,-138.00188,13.703609,184.84177,-8.290495,133.36629,0.308042049407959,135.3,1.2783610343933105
11,110000,336.04185385488984,-135.69643,26.572815,189.09491,-6.946714,130.13356,0.35868382453918457,152.1,1.4308253447214763
12,120000,428.1294603017951,-131.70107,10.066876,179.38348,1.8387818,128.86224,0.615894079208374,264.7,1.5876639842987061
13,130000,332.29212929550516,-125.22839,24.406393,171.33315,-22.469763,121.636,0.34850001335144043,147.5,1.7418479164441427
14,140000,303.4306619144074,-131.26923,6.070037,170.0311,0.52924454,129.96823,0.29897570610046387,127.3,1.8970139662424723
15,150000,328.49847493661315,-123.80625,4.777544,167.83537,-1.5091742,121.51376,0.3419923782348633,146.3,2.0533017754554748
16,160000,349.27036778018294,-127.91249,6.047332,168.80655,-8.589904,125.61628,0.3792839050292969,164.1,2.207456684112549
17,170000,350.34255942457185,-121.03053,13.885799,171.94666,-7.544444,119.02697,0.36030006408691406,156.9,2.360622223218282
18,180000,305.20145765868125,-127.24927,5.794976,174.80327,-0.8941916,124.96474,0.3095684051513672,132.1,2.5131181955337523
19,190000,381.1711282477369,-128.1231,4.8445225,174.54544,-7.998415,126.94156,0.3947329521179199,173.3,2.667548330624898
