,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
27,270000,2998.265645445431,-217.57162,12.453489,289.75372,-76.53081,214.57039,2.1061086654663086,947.6,4.116322521368662
28,280000,2799.597786290315,-222.80585,33.67601,288.47342,-44.556328,219.889,2.0946762561798096,860.8,4.301982005437215
29,290000,2843.3797785244487,-229.68677,14.599629,291.16418,-10.190724,225.9425,2.059835910797119,870.7,4.484856390953064
30,300000,3226.5178772510544,-220.15645,23.97018,292.9774,0.7725445,217.76637,2.2584760189056396,1000.0,4.673114542166392
31,310000,3227.8006917289194,-229.36751,12.725496,293.05804,6.015343,226.35123,2.3613412380218506,1000.0,4.859849707285563
32,320000,2106.3561290105063,-241.14146,25.99194,294.73203,-16.419783,238.00359,1.4670088291168213,643.0,5.034255826473236
33,330000,3208.8283651713673,-239.14586,10.348205,298.50125,-4.081302,237.34073,2.2804813385009766,1000.0,5.222855043411255
34,340000,3329.2491862406264,-239.21832,23.279514,299.0786,-9.756523,235.9801,2.2543962001800537,1000.0,5.410961663722992
35,350000,3287.9272057988514,-236.83893,26.739902,303.02667,5.0059137,234.69287,2.410858392715454,1000.0,5.600151499112447
36,360000,3356.484700362088,-243.9642,25.696703,305.21414,-46.023113,241.76949,2.356167793273926,1000.0,5.795210866133372
37,370000,3392.1473337879406,-238.58212,14.523624,309.48535,-7.6770973,236.09601,2.357228994369507,1000.0,5.987175536155701
38,380000,3373.1103026787323,-252.98042,34.53975,313.82358,-6.782927,249.66367,2.361323833465576,1000.0,6.177249721686045
39,390000,3293.1723962414167,-248.956,18.002369,314.83463,-14.200716,244.8042,2.3396589756011963,1000.0,6.364172355333964
40,400000,3392.5012603142522,-260.9281,18.325918,316.69803,-3.1713676,259.3442,2.3141136169433594,1000.0,6.558678813775381
41,410000,3343.859340908692,-253.51376,94.58213,316.21445,-10.374931,250.48135,2.3000144958496094,1000.0,6.747218008836111
42,420000,3336.5176846688873,-264.8685,9.249752,318.08157,-13.624071,261.28656,2.4005796909332275,1000.0,6.93840407927831
43,430000,3422.820173513833,-253.7341,10.097852,321.89313,-31.197268,251.45892,2.3482160568237305,1000.0,7.131076896190644
44,440000,3393.436162930434,-260.6752,10.486431,321.21732,-41.345943,258.3993,2.455397367477417,1000.0,7.322272010644277
45,450000,3396.6148195729934,-269.88928,17.73508,327.78174,-5.3378134,267.00305,2.3825807571411133,1000.0,7.512759240468343
46,460000,3100.1403222688396,-276.58868,31.011402,325.8159,-56.692684,273.6278,2.1559135913848877,918.9,7.697968204816182
47,470000,3307.049861186514,-265.2469,14.7855215,324.89017,-15.642329,263.8546,2.2641055583953857,1000.0,7.887014059225718
48,480000,2561.6945896290827,-277.4705,7.2611356,330.6151,10.383841,275.93903,1.8021185398101807,791.1,8.068513528505962
49,490000,3367.4239324814125,-268.64703,11.821411,324.17984,-7.7462378,266.8014,2.2094027996063232,1000.0,8.261525078614552
50,500000,3448.4685057470465,-270.4958,9.791259,330.74176,1.8440267,269.05164,2.324631452560425,1000.0,8.450357806682586
51,510000,3447.0990173980535,-269.94287,22.504332,332.42896,-1.8093897,267.89923,2.2491626739501953,1000.0,8.637028892834982
