,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
39,390000,2917.033274687954,-246.513,19.976511,293.3055,-8.199922,243.66891,2.326951503753662,1000.0,6.255451393127442
40,400000,2089.925144992959,-240.75409,23.358303,290.66272,-14.16586,237.64136,1.5138015747070312,647.8,6.433557871977488
41,410000,2763.6761453652257,-239.64484,8.209837,294.11856,-2.4510748,237.17435,2.010744571685791,887.8,6.617080748081207
42,420000,2947.800205408462,-234.65408,13.285057,294.18597,-12.956176,231.85745,2.2657370567321777,1000.0,6.804206597805023
43,430000,3023.8924890093413,-244.67294,14.439337,298.15158,-9.0734415,242.17662,2.245283603668213,1000.0,6.99082719484965
44,440000,1187.205255678993,-245.36789,34.40118,297.92273,-88.076805,242.21204,0.778240442276001,328.0,7.153142241636912
45,450000,3110.003869872639,-249.03677,16.148785,298.27997,-16.896065,247.09354,2.2411937713623047,1000.0,7.340096322695414
46,460000,2001.7425007227678,-249.9871,17.595257,300.5681,-12.524466,246.18008,1.3962516784667969,604.2,7.510906990369161
47,470000,2941.628237433345,-252.79764,23.936432,299.8985,-2.140786,250.83408,2.1272027492523193,934.5,7.696384398142497
48,480000,2461.8803821310257,-243.78432,20.452847,302.60184,-26.749966,241.41623,1.8887982368469238,818.9,7.875948798656464
49,490000,2863.3313887969643,-256.4394,10.069763,303.04306,12.671799,254.78314,2.116039276123047,945.1,8.058157169818879
50,500000,3192.9454387712553,-251.07164,8.632827,308.03723,-2.321514,249.67342,2.2621476650238037,1000.0,8.242902565002442
51,510000,2287.28721076775,-249.57076,13.130589,307.90387,-10.9875765,247.1378,1.5787949562072754,691.9,8.41759737332662
52,520000,1087.444493058792,-257.13654,10.102621,305.98962,-7.8156047,255.81337,0.7020447254180908,310.0,8.578937872250874
53,530000,958.2460059906631,-255.98422,10.860443,314.72888,0.47025704,254.64243,0.6563341617584229,295.2,8.73914190530777
54,540000,1680.8092985873955,-252.23497,15.764214,311.89722,-26.807512,249.81583,1.1039321422576904,492.6,8.906484039624532
55,550000,3055.778963409669,-260.0553,27.08958,310.51337,-16.555136,257.28815,2.1611275672912598,954.9,9.090521697203318
56,560000,2799.094399388393,-256.7854,11.915139,308.19153,-6.130274,255.38675,1.8709275722503662,809.7,9.27024974822998
57,570000,1283.9042736746255,-260.36508,9.456123,307.22128,4.6776934,259.34128,0.857445478439331,353.1,9.435882071654001
58,580000,2619.670385814508,-258.7644,9.8639,313.36456,16.084286,257.35107,1.8739116191864014,810.3,9.617344144980112
59,590000,1496.305872467633,-263.17813,11.250999,315.7257,4.9634852,261.49997,0.9679577350616455,424.4,9.78085117340088
60,600000,3121.4710762069612,-257.00128,76.69092,318.86588,3.931158,255.67932,2.1085972785949707,926.0,9.965090453624725
61,610000,3248.583243119829,-260.9369,9.176653,320.29175,-15.245475,259.30847,2.272026300430298,977.9,10.153372657299041
62,620000,3188.2271896254406,-266.53644,17.171347,320.7733,-17.349058,263.98212,2.291017770767212,1000.0,10.340267777442932
63,630000,2869.639996052155,-270.36285,7.29628,315.93753,13.751399,269.4312,1.9799292087554932,873.1,10.521252087752025
64,640000,1658.119854552747,-269.0974,9.701897,322.97308,-3.2853277,267.4784,1.0177745819091797,448.6,10.688482797145843
65,650000,1614.3198703480182,-269.1433,9.62195,319.59265,6.0527353,267.83246,0.9598205089569092,421.3,10.854221204916636
66,660000,2026.132133645886,-269.70166,5.875372,326.45764,-8.670188,268.47812,1.4020674228668213,602.6,11.030295670032501
67,670000,2666.913671476071,-263.52148,11.274573,317.46564,0.16465354,262.04584,1.64361572265625,753.5,11.205999851226807
68,680000,977.8816888493882,-271.88202,14.455845,316.51706,10.201216,270.8675,0.6271789073944092,276.5,11.363580791155497
69,690000,2391.243715570148,-265.55054,34.92146,321.71875,-8.805803,262.1181,1.6097264289855957,694.0,11.540103753407797
70,700000,3200.8806932058123,-264.6034,28.67274,324.42374,9.57407,262.71506,2.1655306816101074,945.6,11.727130047480266
71,710000,1359.5190362145452,-265.79956,13.805506,318.79547,-3.2209024,263.91312,0.8391256332397461,368.5,11.88953898747762
72,720000,1933.0745096995386,-271.08902,21.47658,326.8112,1.933641,269.23956,1.1631450653076172,512.9,12.056349503993989
73,730000,3046.2400345760148,-273.20233,9.110315,327.75662,-8.211169,271.94608,2.1550686359405518,948.9,12.241827420393626
74,740000,3051.148217323297,-275.5948,16.56537,325.3056,-5.3378596,273.56155,2.0362532138824463,908.9,12.427444728215535
75,750000,1224.7870398468615,-266.86148,9.849851,333.41977,-4.1750145,264.1687,0.8393979072570801,340.5,12.595593925317129
76,760000,2768.8550942001,-264.1053,8.202478,335.3098,-3.5654378,262.79156,1.8013179302215576,799.8,12.774407025178274
77,770000,3237.734089039029,-272.14594,11.348409,331.46732,-368.43,271.38513,2.2492098808288574,1000.0,12.958019264539082
78,780000,2661.6287736647346,-271.18616,10.98878,329.69778,10.153997,269.82526,1.9042158126831055,812.2,13.139396433035532
79,790000,3008.637538461093,-271.33984,28.256643,331.91763,12.360038,268.887,2.125469923019409,898.8,13.323115865389505
80,800000,2201.3069488036026,-274.19775,53.47369,329.89273,-2.2837584,272.9696,1.3515031337738037,604.4,13.492356673876445
81,810000,2641.6889837143567,-270.9414,143.13554,339.28717,-10.099485,269.1073,1.711029291152954,783.3,13.668707799911498
82,820000,3330.598600436987,-271.23276,8.553637,330.2387,18.018064,270.11108,2.231186628341675,1000.0,13.85408375263214
83,830000,1300.682961856638,-277.13843,7.433836,332.4297,-0.94584763,274.97528,0.779557466506958,351.0,14.0151247104009
84,840000,2965.467606795153,-266.1106,110.88676,331.48538,9.155078,263.62024,1.8521618843078613,846.6,14.192076857884725
85,850000,3133.661218393628,-265.25647,39.673115,333.4714,1.9058541,262.6547,2.0929574966430664,895.8,14.374685152371724
86,860000,1008.106620203432,-272.68042,8.465679,329.08633,0.7177303,271.679,0.666003942489624,281.7,14.532680380344392
87,870000,3348.759500052409,-265.8425,8.774227,344.25998,0.33644766,264.80212,2.253693103790283,1000.0,14.718866300582885
88,880000,3123.595323913257,-274.909,8.038842,339.69394,9.090733,273.07962,2.1558749675750732,947.1,14.901945968468985
89,890000,3085.777064189913,-281.8057,33.876713,332.1069,17.873676,280.54398,2.015498161315918,838.5,15.081323818365734
90,900000,2184.9615986337185,-280.8133,14.237656,335.94632,-0.82639873,278.92892,1.368290901184082,590.6,15.253596727053324
91,910000,3050.665649786827,-266.55234,11.173971,339.44193,-20.235443,265.2708,1.987950325012207,891.3,15.434583342075348
92,920000,1880.8701449118155,-277.60284,61.49288,346.1761,6.0983996,275.10968,1.1614940166473389,522.1,15.599987745285034
93,930000,1275.5975212236328,-276.08188,5.9925017,334.9816,0.18268377,274.41724,0.7371773719787598,333.9,15.757887136936187
94,940000,2362.264934584916,-270.00455,13.666149,343.9901,-0.2210232,268.31552,1.5066909790039062,665.4,15.930709866682689
95,950000,2959.5042219334696,-280.0431,48.509285,345.19223,-0.8835393,278.27722,1.8755543231964111,850.3,16.108742292722066
96,955000,2250.805170798662,-281.73746,22.482075,340.40082,-3.8459566,280.38803,1.4132187366485596,623.6,16.205994307994843
97,960000,1135.29206854493,-281.4366,5.2795115,338.61932,-6.0573573,280.19708,0.702455997467041,306.0,16.291565855344135
98,965000,2504.357677028982,-282.36032,19.547546,341.02426,-21.701605,281.0854,1.5434918403625488,689.2,16.390892513593037
99,970000,2248.3039152930774,-274.42014,9.775032,344.71466,5.5439925,273.03192,1.4299631118774414,612.4,16.4892556031545
100,975000,1990.7323207969573,-273.06656,8.74745,343.17664,6.9945364,272.126,1.280153751373291,563.1,16.585029045740765
101,980000,1902.879627769134,-279.059,7.865961,347.52762,-17.709578,277.86475,1.204498052597046,544.4,16.677954586346946
102,985000,2155.480216970418,-277.10385,27.454273,333.8932,4.048316,275.24042,1.3310365676879883,591.4,16.773368684450784
103,990000,2048.610796794682,-283.2683,5.476949,348.46912,1.5790426,282.1735,1.2455973625183105,564.4,16.866974778970082
104,995000,1217.2952792148792,-279.19617,24.977493,346.39575,-0.22808474,277.11346,0.760387659072876,337.4,16.95231679280599
105,1000000,2687.5643002964825,-283.5946,16.341082,340.0707,6.414151,282.3456,1.638638973236084,734.9,17.052315735816954
