,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,-1.1520270722125885,,,,,,,,,,,,
1,10000,-1.1883953746906775,,,,,,,,,,,,
2,20000,313.03369745927716,-75.02903,0.12548894,0.19516772,34.81241,1.4447416,72.43787,71.86223,75.21033,71.92364,0.5252163410186768,186.9,0.31000721057256064
3,30000,546.5168116510932,-100.78236,0.09136624,0.0042403247,56.945663,2.9535897,99.48862,98.27522,101.052216,98.70384,0.9940297603607178,367.0,0.5022919933001201
4,40000,456.4802488058026,-104.57375,0.077880435,-0.026163938,32.58895,3.3359501,103.16815,102.73338,104.83356,102.71357,0.7728164196014404,285.0,0.6951351404190064
5,50000,608.1639613533165,-111.17517,0.07766059,-0.03308352,33.599403,3.4260013,109.79668,108.95221,111.44124,109.99576,0.8849823474884033,331.6,0.8898455381393433
6,60000,346.4885660796093,-116.528564,0.07888523,0.0344732,36.895187,2.5629954,115.210945,115.079926,116.73074,115.17096,0.5620434284210205,198.9,1.0752375404040018
7,70000,427.89030461614203,-119.94722,0.078378975,0.02806668,30.528873,2.6419106,119.112526,118.893745,120.1543,119.191696,0.7080166339874268,254.5,1.2645669102668762
8,80000,209.63626867316938,-121.296555,0.07652711,-0.024182113,27.093332,3.315994,118.922325,119.46506,121.55032,118.80513,0.36800622940063477,128.0,1.450347379843394
9,90000,441.9026063348871,-120.002975,0.07807944,-0.031166429,24.402765,3.3991632,118.06551,117.368,120.26839,117.76149,0.7384321689605713,263.3,1.639505934715271
10,100000,365.336943659374,-117.64679,0.074317224,-0.009479808,29.431086,3.1275587,116.87293,116.50986,117.87923,117.0219,0.5330674648284912,192.3,1.8281791965166727
11,110000,275.34246380489304,-115.10797,0.06863189,0.01229265,17.03542,2.8208902,114.21307,114.148506,115.30158,114.36627,0.3995976448059082,147.4,2.015730309486389
12,120000,295.3019325903648,-120.85882,0.06466973,-0.035306014,18.708118,3.5459435,119.92695,120.63158,121.088135,120.22408,0.5034692287445068,177.0,2.202566913763682
13,130000,308.83560455671176,-119.41153,0.06975246,0.00018772762,21.299133,2.9973087,119.80963,118.98998,119.620605,119.89299,0.48204493522644043,172.1,2.38682089249293
14,140000,474.9355883601253,-116.02733,0.067804806,-0.010614721,20.006554,3.1565483,115.911,115.920074,116.24136,116.14409,0.6277289390563965,231.9,2.575205385684967
15,150000,433.7555983187575,-113.833694,0.06635881,-0.0020822878,18.850468,3.0313792,113.33888,113.46576,114.03485,113.67392,0.5173182487487793,181.5,2.7648250619570414
16,160000,620.0700862396218,-119.72601,0.067660265,-0.045455057,19.676908,3.6718132,118.89195,119.088196,119.97446,119.25453,1.1435699462890625,396.9,2.958590543270111
17,170000,892.4767691475514,-117.35298,0.07009093,-0.0016547553,14.819002,3.0236087,116.501755,117.12471,117.5649,117.05508,0.9707098007202148,363.7,3.155288815498352
18,180000,982.8343379857333,-125.91701,0.07140515,0.031469844,12.276978,2.5592775,125.44011,125.39792,126.099754,125.87583,1.1511602401733398,389.2,3.354508666197459
19,190000,930.4981046252236,-134.47687,0.07395148,0.018371955,20.842281,2.7515674,134.11115,134.17725,134.68033,134.44441,1.0124807357788086,364.2,3.5548287510871885
20,200000,1037.3241188174093,-138.03864,0.076593004,0.0033673714,32.25092,2.9560356,137.93513,137.4335,138.26505,137.82396,0.9408161640167236,349.2,3.7474886457125347
21,210000,1954.0423674301019,-140.24118,0.078801036,-0.029772049,29.537457,3.3778129,138.3901,139.70786,140.50735,139.44037,1.8629634380340576,701.4,3.958356817563375
22,220000,1650.2194871227318,-147.08528,0.08276863,-0.03655253,21.59725,3.441623,146.64485,146.15063,147.37013,146.50249,1.456451654434204,534.3,4.161486697196961
23,230000,2100.666628300069,-153.2797,0.08604675,0.011648804,23.555511,2.8646224,152.37561,152.82005,153.52617,152.71909,1.882371187210083,711.8,4.367945834000905
24,240000,1520.0645730146923,-163.75946,0.092683926,0.0126171075,21.991669,2.8638697,163.80154,163.08661,164.0249,163.81302,1.2825329303741455,448.1,4.566834863026937
25,250000,2836.812041199545,-161.23021,0.09501986,-0.032398097,29.5343,3.3409615,160.5142,160.12292,161.54767,160.67755,2.1373445987701416,830.3,4.779769269625346
26,260000,2750.465645438377,-167.38196,0.096784584,0.045371253,30.715124,2.531214,165.45898,166.58939,167.62695,165.99304,2.2423110008239746,794.3,4.995397639274597
27,270000,3016.989821336606,-176.27191,0.101501584,0.023132365,36.689423,2.7720985,175.73618,175.8783,176.55328,176.26744,2.4210901260375977,902.6,5.2150969982147215
28,280000,3137.8195134426783,-185.43765,0.1022194,0.00024796836,26.47778,2.9975743,185.46552,185.57513,185.74405,185.7272,2.2179744243621826,850.0,5.430119359493256
29,290000,3186.914217033175,-195.24329,0.10761808,0.0018312791,29.80686,2.9829836,193.98788,195.06557,195.5643,194.2821,2.419562578201294,914.6,5.6493034561475115
30,300000,3479.21975842456,-196.16672,0.10695827,-0.016997084,36.267258,3.1589131,195.17352,195.58217,196.50461,195.40321,2.472907066345215,945.7,5.871210439999898
31,310000,3207.60106738358,-202.68372,0.109840885,-0.0042827316,28.508224,3.0389905,201.70015,202.07162,203.01753,202.20177,2.322406053543091,878.7,6.090565697352091
32,320000,2060.969417301319,-203.7565,0.11332847,0.0011528335,28.841473,2.9898274,203.38014,203.85524,204.09534,203.75116,1.4562551975250244,557.0,6.295277591546377
33,330000,3427.7949413325086,-204.08693,0.11443068,-0.0067640375,30.532223,3.0591106,202.80212,203.99812,204.43698,203.18094,2.434812307357788,938.7,6.5122783859570825
34,340000,3838.9570730243495,-215.0924,0.116406985,-0.042082895,28.929382,3.3615153,214.40715,214.73904,215.4837,214.90271,2.5622217655181885,1000.0,6.732438695430756
35,350000,3799.278736534049,-218.84326,0.11878084,-0.014284712,24.956467,3.1202612,218.17206,218.76828,219.21387,218.51509,2.5487613677978516,1000.0,6.953684985637665
36,360000,3632.716243854299,-221.79926,0.119895086,-0.007273707,20.04044,3.0606675,221.25674,221.65004,222.16623,221.63135,2.6507315635681152,1000.0,7.176903657118479
37,370000,3259.062073932201,-223.78494,0.11863225,-0.020875875,40.467712,3.1759713,223.63948,223.84177,224.16171,223.88211,2.297146797180176,857.5,7.393597928682963
38,380000,3763.6613716785687,-232.21622,0.11826152,-0.011724049,46.988907,3.0991368,232.03787,231.50832,232.58272,231.87506,2.650028944015503,1000.0,7.613257686297099
39,390000,3695.0856070126874,-232.26552,0.119008765,-0.010373775,37.898552,3.0871682,231.1152,231.48485,232.63292,231.50119,2.634094476699829,1000.0,7.836916561921438
40,400000,3603.0421215528368,-223.9107,0.11615141,-0.023289446,46.017113,3.2005093,223.18726,224.0553,224.28244,223.63113,2.3778908252716064,904.8,8.054280396302541
41,410000,3768.160558665906,-233.12662,0.11828233,0.014873875,31.030321,2.8742511,232.93497,233.1652,233.46658,232.58347,2.6687512397766113,989.6,8.274080729484558
42,420000,3834.586696157682,-241.35172,0.11877799,0.00784965,45.105713,2.9339132,240.33673,241.45328,241.70021,240.69298,2.646049976348877,1000.0,8.496050687630971
43,430000,3743.9826001365154,-239.02878,0.116658024,0.012738345,23.876064,2.8908062,237.7288,238.85468,239.36603,238.00696,2.626235246658325,1000.0,8.714047571023306
