,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,0.0005081746507075047,,,,,,,,,,,,
1,10000,0.0025519355550267186,,,,,,,,,,,,
2,20000,0.0,-31.923645,0.09482037,0.43313324,0.049176592,-2.5679345,32.035194,31.703844,31.680153,31.71484,3.5079076290130615,1000.0,0.4699580470720927
3,30000,0.5455949450521398,-22.292395,0.010786855,0.037303083,0.011711907,-1.4581985,22.534487,22.273964,22.276667,22.309345,3.3512439727783203,1000.0,0.7131314595540365
4,40000,0.002916682724220754,-14.193929,0.0017523132,0.00097230455,0.003351711,1.4451308,14.341715,14.210581,14.196461,14.199308,3.3128225803375244,1000.0,0.9498987237612406
5,50000,0.011521191046059098,-9.252342,0.0010363027,0.00014552966,0.0012551402,1.8595685,9.342119,9.251291,9.25427,9.248697,3.5413076877593994,1000.0,1.1960389494895936
6,60000,0.06245211119324029,-5.893079,0.00067442184,-1.7485552e-05,0.00031717803,2.0259268,5.9479,5.886145,5.894445,5.8884206,3.4231855869293213,1000.0,1.4389299710591634
7,70000,0.02242930223945273,-3.6273422,0.00030475957,6.0480445e-05,0.0001920477,1.801547,3.666103,3.6254385,3.627891,3.6294417,3.222273111343384,1000.0,1.6791059255599976
8,80000,0.15109817598584976,-2.4092865,0.00022649972,-2.8868904e-05,0.00011435616,2.1274567,2.4364576,2.4082398,2.4097683,2.4120927,3.2959723472595215,1000.0,1.9232070446014404
9,90000,0.11477419923852761,-1.5207257,0.00016725619,-1.39545555e-05,9.572625e-05,2.0834322,1.5345439,1.5221746,1.5210742,1.5191984,3.3055191040039062,1000.0,2.1659509460131328
10,100000,0.0,-0.9722656,8.122161e-05,1.1604688e-05,5.6283236e-05,1.8571231,0.97985774,0.97146964,0.9724164,0.97005916,3.455688714981079,1000.0,2.4102126717567445
11,110000,0.14747622375959024,-0.58829117,8.1140395e-05,2.9128762e-05,2.449506e-05,1.6410079,0.59587806,0.58747184,0.5884243,0.5899193,3.2775285243988037,1000.0,2.6498823960622153
12,120000,0.0,-0.39137655,5.7448335e-05,-7.038407e-06,2.5372945e-05,2.122517,0.39609456,0.39229354,0.3914985,0.3921336,3.1194634437561035,1000.0,2.889712870121002
13,130000,0.04743837717937936,-0.24293517,4.011278e-05,4.2680563e-06,2.6991018e-05,1.8935986,0.2452333,0.24323088,0.24301112,0.24278095,3.142451286315918,1000.0,3.1303340832392377
