,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
33,330000,890.5064170694355,-200.42865,79.4119,350.78796,3.6264968,195.16864,0.9120790958404541,171.8,7.398873619238535
34,340000,1501.4294651567047,-196.23276,77.06078,360.2155,-11.61665,190.72562,1.5091192722320557,296.5,7.64705642859141
35,350000,1499.7872040372893,-212.67697,84.60353,365.80057,-5.4540153,207.67584,1.4925646781921387,294.1,7.892011260986328
36,360000,1967.8129494238838,-213.06168,89.77476,370.29993,-0.9462701,208.5776,1.9018640518188477,382.5,8.143630174795787
37,370000,1596.3746211076561,-222.7043,116.74849,373.725,2.0205145,217.29965,1.6104762554168701,311.5,8.39470027287801
38,380000,2208.3944608026295,-229.4201,117.18861,377.98453,5.2761445,223.5018,2.084105968475342,432.8,8.650065950552623
39,390000,1784.2709135971756,-227.71039,94.33368,381.60037,-5.9081454,221.56813,1.8172461986541748,344.8,8.905538554986318
40,400000,2037.7442500196812,-229.94313,93.61633,384.1106,-7.1529055,223.58069,1.9945974349975586,398.1,9.161464007695516
41,410000,2363.9339215144882,-233.20341,85.25925,389.96588,0.7468193,227.26044,2.391202688217163,464.0,9.420412584145863
42,420000,1718.5462615256474,-246.54593,101.32137,391.65842,-4.985657,240.57344,1.7857081890106201,338.8,9.673464206854502
43,430000,3505.8421940923995,-242.78368,98.65769,396.79672,1.0857713,236.26036,3.5127198696136475,693.8,9.94954273700714
44,440000,2776.896832641646,-254.4452,134.28397,399.6665,-2.51588,248.26779,2.722994327545166,550.4,10.212615931034088
45,450000,4066.3104704414714,-251.58328,109.71538,402.90393,-0.42546332,246.70204,4.0040602684021,798.5,10.49880317846934
46,460000,4530.854795034696,-250.40398,127.94335,409.38293,-2.3169618,242.84302,4.5058979988098145,900.7,10.796906932195027
47,470000,3605.9642795210893,-260.09494,119.288925,411.60034,-2.6408627,255.02307,3.5600645542144775,702.5,11.081435592969259
48,480000,4939.028687604514,-283.7085,120.971375,414.80298,-6.1121807,277.78754,4.717088460922241,975.2,11.379478414853414
49,490000,4352.298262619936,-279.07855,123.517426,418.33612,13.645727,272.90753,4.31781268119812,862.0,11.67226007382075
50,500000,4722.696086166058,-277.56458,127.23744,421.3269,7.6070666,272.43164,4.529576301574707,924.4,11.967924364407857
51,510000,4524.979569854591,-294.99005,135.94724,421.20203,4.2883153,288.5556,4.3760411739349365,883.8,12.257931343714397
52,520000,5066.381042145409,-301.45068,137.22583,426.35376,0.82780635,295.20642,4.868697643280029,994.9,12.558111067612966
