,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
0,0,140.33750642798748,,,,,,,,
1,10000,136.7948999295952,,,,,,,,
2,20000,136.4491595308013,,,,,,,,
3,30000,209.74602566584562,-49.450523,9.677561,65.88737,4.3502684,48.49679,0.2627086639404297,43.3,0.34559549887975055
4,40000,196.64016735334275,-106.11534,46.499878,150.1177,-3.3292887,98.88619,0.2599201202392578,38.3,0.5971435030301412
5,50000,74.78265250144133,-170.43504,103.77176,261.15796,1.0241082,161.42966,0.08219599723815918,15.8,0.8382689356803894
6,60000,70.98765996355789,-149.80771,196.23859,298.22482,-40.74766,136.01147,0.06911444664001465,15.0,1.0557755947113037
7,70000,79.5430442854737,-45.404083,23.643261,111.27951,-0.077166885,44.352142,0.07802152633666992,16.8,1.2644814769426982
8,80000,79.08657997124234,-52.635963,7.8026705,93.804276,0.6383755,51.16253,0.08060669898986816,16.7,1.4758975664774576
9,90000,355.22386245050126,-74.77069,35.876125,140.17522,1.2714067,67.40269,0.4998486042022705,78.9,1.7081523895263673
10,100000,290.09785150258654,-105.871475,46.204113,209.36093,0.11093101,97.556564,0.3082237243652344,54.3,1.9440974712371826
11,110000,402.7436551853999,-131.60117,52.08962,243.7829,-0.46709695,121.49858,0.3826284408569336,76.3,2.1714202245076497
12,120000,485.2561785092288,-129.87546,46.764816,249.48384,-1.0932782,119.40366,0.45804786682128906,94.1,2.3970358967781067
13,130000,296.0199472913069,-127.531525,40.89574,240.9179,-5.3720303,117.74238,0.3503439426422119,66.4,2.6217134316762287
14,140000,420.93024184810326,-123.64547,40.11122,231.0281,2.7660542,114.94974,0.4446558952331543,83.1,2.8612791180610655
15,150000,456.2437644090702,-129.45393,40.23342,234.63214,4.3853836,120.974,0.4574735164642334,88.9,3.09951282342275
16,160000,577.3375969115096,-129.05682,43.53263,242.82054,1.8488221,120.14699,0.5914678573608398,113.1,3.3359557668368023
17,170000,424.13719348765363,-135.18054,60.40647,247.32002,0.44851026,126.316986,0.42411065101623535,80.4,3.579569947719574
18,180000,435.55534659390287,-129.60498,42.496635,248.98033,-3.513049,121.707504,0.4709208011627197,86.1,3.8109176913897196
19,190000,493.6168355557994,-131.77652,40.74801,249.40166,-2.5289207,125.02029,0.5285191535949707,99.4,4.052185654640198
20,200000,592.2092619125375,-144.08337,55.44088,252.94205,8.72609,137.83032,0.6696779727935791,121.2,4.289166371027629
21,210000,590.0682432852273,-142.91394,50.693573,257.87445,2.3344316,134.68562,0.598625659942627,113.9,4.525810591379801
22,220000,632.0707033693049,-149.00372,46.078003,258.50443,7.5022564,142.3245,0.6634781360626221,124.1,4.759428556760152
23,230000,603.3827020665389,-142.95627,41.402,262.72473,2.4018319,136.56575,0.6122238636016846,119.1,4.995996538798014
24,240000,597.9982745874872,-153.47375,68.68511,265.62326,-2.7904167,146.53284,0.5874104499816895,112.9,5.230349497000376
25,250000,629.5788843519381,-149.33124,62.412407,266.21918,2.0539007,143.19397,0.6639904975891113,128.0,5.462895166873932
26,260000,750.619079597093,-146.39584,53.145737,269.51855,-6.339927,139.86234,0.81178879737854,150.2,5.705494062105815
27,270000,572.9859415862757,-165.54825,63.89074,273.59982,2.856254,159.49054,0.5608789920806885,111.6,5.9374335686365765
28,280000,703.0089884793895,-158.87253,48.31492,274.44498,-4.758284,154.34702,0.7378709316253662,141.8,6.170995084444682
29,290000,788.5690710847258,-163.62183,45.363373,277.9701,4.458408,159.28333,0.8969869613647461,157.4,6.4064645330111185
30,300000,722.5896472897025,-155.64389,58.80845,280.65005,-6.146508,149.5491,0.7537760734558105,140.6,6.648519277572632
31,310000,866.2589558618544,-152.7581,56.227985,283.9491,-0.95389956,145.76132,0.8436594009399414,168.9,6.886302816867828
32,320000,746.2918939846284,-165.98315,53.119576,288.07343,-0.3982265,159.98227,0.7252650260925293,145.1,7.121017944812775
33,330000,830.1806100712781,-167.63295,59.762993,292.08548,-3.6890807,160.94202,0.90627121925354,167.9,7.3599847793579105
34,340000,687.7962272219568,-175.58368,50.634804,296.86072,-3.0492163,168.7021,0.7577440738677979,143.2,7.600164306163788
35,350000,544.6228115088596,-178.68286,72.27377,300.64798,3.7913969,172.35335,0.5699434280395508,111.4,7.834487016995748
36,360000,960.9906038176177,-179.65393,75.602295,305.80252,2.842958,172.59225,0.9659597873687744,184.5,8.074306841691335
37,370000,1012.5359315557176,-186.59927,75.91196,310.2712,-9.120485,181.67265,1.0490057468414307,198.8,8.3158163189888
38,380000,1372.2836882654822,-186.62448,54.890957,315.43478,5.583288,178.48923,1.4020252227783203,266.3,8.563837468624115
39,390000,1196.8512835649608,-176.45131,59.36039,317.60034,4.1076336,170.47847,1.2191519737243652,231.6,8.815226833025614
40,400000,1417.9879638254233,-190.84122,70.229675,322.70145,2.3798738,185.4594,1.4447734355926514,276.0,9.063924439748128
41,410000,1638.3810533279516,-183.18521,53.507263,325.84256,-10.464812,177.49313,1.6311373710632324,318.7,9.314025851090749
42,420000,1514.0317042851425,-192.17175,67.45052,329.89453,-1.8763232,185.00462,1.5995020866394043,304.3,9.566395183404287
43,430000,1855.0675240255787,-191.62167,65.223885,334.63162,4.6955986,185.30052,1.9038629531860352,364.9,9.820011484622956
44,440000,2181.771192842735,-202.133,80.67891,342.41354,3.1391015,195.30109,2.384526491165161,435.9,10.0852565685908
45,450000,2189.3058514268446,-194.95029,89.315414,347.42404,-1.9946592,188.27293,2.298753023147583,433.5,10.352646871407826
