,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
0,0,91.34669416302062,,,,,,,,
1,10000,90.0227507666232,,,,,,,,
2,20000,91.86669230738629,,,,,,,,
3,30000,280.47204974466706,-48.191254,11.67087,61.44448,-2.004362,45.78658,0.3529238700866699,53.6,0.33870754241943357
4,40000,263.22498124447816,-121.23213,45.34841,174.47127,-16.313728,116.7379,0.36593008041381836,50.0,0.5885602871576945
5,50000,273.3472053505923,-146.71371,43.973866,229.7349,-0.21571112,139.46092,0.3402981758117676,54.2,0.8357028047243754
6,60000,352.7136856145823,-182.4451,65.8029,260.6408,-4.1287594,173.1164,0.3919050693511963,66.6,1.0855320890744526
7,70000,356.1829696147912,-174.05603,75.37035,282.33392,3.80907,164.76947,0.3700404167175293,71.7,1.3155245423316955
8,80000,377.85909315859294,-158.81268,102.811676,305.4936,-7.748328,150.30638,0.38422393798828125,74.3,1.541946291923523
9,90000,259.60993271698965,-151.19159,76.27868,294.26205,3.6197448,142.7817,0.27271533012390137,54.5,1.7702534635861715
10,100000,450.78695903243806,-139.38113,60.364525,269.42606,-6.8099427,132.87225,0.4636564254760742,92.5,2.00092173020045
11,110000,446.71209931578426,-137.79538,64.33596,260.1166,-4.424458,132.21,0.4433913230895996,89.4,2.2293973207473754
12,120000,510.01181744685135,-132.4826,55.844597,254.67972,2.5314932,126.86333,0.5395104885101318,101.5,2.463448754946391
13,130000,451.07698036403235,-149.072,54.91024,257.56723,-1.4684554,144.51797,0.49341440200805664,93.8,2.6971049825350444
14,140000,410.00603408809457,-149.46515,43.24475,256.55356,9.946049,144.4147,0.40828895568847656,82.6,2.9287782390912374
15,150000,582.8558108763764,-141.55394,48.652973,260.2514,4.4275956,136.72931,0.5517387390136719,113.0,3.1596545696258547
16,160000,565.9434716889172,-143.72102,53.492622,259.7682,2.9018579,139.68091,0.5706295967102051,114.8,3.3905845125516256
17,170000,499.4080288359117,-146.29861,39.9569,263.1383,-3.6678543,142.22217,0.5476105213165283,104.2,3.621753517786662
18,180000,606.8816357094081,-149.58018,56.87599,268.3725,1.7814018,145.21619,0.6317138671875,124.5,3.8582913557688396
19,190000,593.8102540077083,-147.56625,47.275375,264.65137,-0.3458142,143.212,0.6399946212768555,121.2,4.094565518697103
20,200000,630.5112556227467,-160.75188,45.17771,267.95187,3.7322073,157.46555,0.6332833766937256,124.3,4.3261096755663555
21,210000,627.1892926843605,-156.70937,39.844986,274.084,0.497509,152.3563,0.6656012535095215,127.6,4.560285027821859
22,220000,623.3800519514931,-161.57922,57.806007,280.76297,0.63716793,157.18854,0.6287281513214111,122.9,4.794865385691325
23,230000,674.5065493703074,-155.31812,55.303757,279.2472,2.571075,151.37122,0.6885197162628174,134.1,5.03013125260671
24,240000,620.0772659150128,-155.33841,58.0893,286.6397,-24.752598,151.66626,0.676677942276001,127.3,5.265553665161133
25,250000,633.342517692957,-160.26755,42.76301,289.9075,-0.20174673,156.36485,0.6651573181152344,126.2,5.498814451694488
26,260000,715.5235968056189,-169.08081,47.096493,291.26538,0.66667175,165.69016,0.7568480968475342,141.4,5.735204307238261
27,270000,705.5996035432311,-169.47795,46.229736,297.09366,2.8889222,165.86597,0.7008919715881348,137.9,5.968573260307312
28,280000,801.2687188409376,-164.71313,49.199314,300.11395,3.784658,160.8985,0.8206348419189453,158.6,6.213383662700653
29,290000,758.9986742607969,-177.42831,59.344486,302.93533,0.8553002,174.21822,0.7777576446533203,148.6,6.4550869782765705
30,300000,714.0131956829306,-164.8663,40.89447,305.32175,1.0445731,160.52484,0.7207310199737549,142.3,6.695146119594574
31,310000,696.867426671871,-181.86983,53.561707,309.7545,7.272577,177.73207,0.6672356128692627,131.1,6.932171889146169
32,320000,939.3347961946185,-177.9776,50.245445,315.0131,-2.6341484,173.79912,0.9387319087982178,184.4,7.179776155948639
33,330000,1526.0846220761002,-166.23412,54.746834,317.931,0.08796221,161.56079,1.539160966873169,306.2,7.4288754979769385
34,340000,1284.093079368991,-193.50427,65.747406,323.92072,-3.161502,188.80026,1.3240232467651367,256.6,7.6685180028279625
35,350000,1509.5112183046074,-194.80704,67.057526,326.22543,5.30409,191.19235,1.5204193592071533,309.8,7.912383190790812
36,360000,1400.1094690066657,-185.16,63.41511,329.01807,4.4473534,180.98798,1.4086458683013916,280.0,8.15719762245814
37,370000,1862.0519831741713,-194.32579,58.031208,333.3713,0.088522315,190.41432,1.818220853805542,372.0,8.407858618100484
38,380000,1451.6614102756907,-200.49695,72.19913,341.3568,-8.091028,196.44608,1.4102983474731445,294.7,8.64753645658493
39,390000,1970.1817786646702,-198.97855,60.525448,347.0849,0.13119638,195.23068,2.0021657943725586,403.5,8.897708141803742
40,400000,3294.5080320023962,-209.49188,81.93979,353.54324,6.579462,204.74371,3.33784818649292,660.1,9.17245945930481
41,410000,2576.723964849387,-218.56076,95.74545,359.73752,-21.702974,213.38403,2.437206506729126,508.6,9.433992624282837
42,420000,3594.6725634186078,-215.94025,73.54275,362.43237,2.1090076,210.6163,3.633419990539551,705.6,9.713906693458558
43,430000,1816.285930132011,-229.02074,108.79119,367.0169,-10.876305,223.75107,1.832367181777954,362.3,9.960360435644786
44,440000,1997.088567606191,-224.43341,93.82591,374.0864,7.7985377,219.57,1.998781442642212,395.1,10.211270523071288
45,450000,1533.9465335840237,-230.03192,74.62663,380.75888,3.556267,224.70293,1.5568187236785889,303.2,10.457788693904877
46,460000,2627.922871463071,-236.38211,81.60335,387.48264,0.3871261,232.11356,2.649834394454956,522.5,10.723209643363953
47,470000,2842.3676953003132,-245.93054,100.158905,390.91504,0.036031067,239.99005,2.7243125438690186,559.6,10.985487818717957
48,480000,4188.8158704542775,-251.0335,125.42082,396.98495,-1.2042627,244.91663,3.870891571044922,834.5,11.267060720920563
49,490000,2774.3529238289625,-243.3411,119.18866,402.96262,-12.893183,237.88805,2.8452491760253906,559.1,11.532130722204844
50,500000,3190.809625461145,-260.42493,106.11958,407.70755,-1.7666363,254.10701,3.0684804916381836,636.9,11.80100660721461
51,510000,4167.002590539197,-257.91266,137.85638,410.90033,2.9012494,252.28302,4.149615287780762,838.7,12.086634580294291
52,520000,4045.1589736190026,-267.41675,109.968285,414.57983,-10.468519,261.5465,3.9269471168518066,800.3,12.370868595441182
53,530000,3508.978974854509,-270.0249,139.88791,415.47366,4.1629667,264.26318,3.4528229236602783,694.3,12.64816445906957
54,540000,4361.328439541774,-280.1889,118.92874,418.06863,6.950866,274.68994,4.277854681015015,861.4,12.940597176551819
55,550000,3647.9919067038827,-285.6044,102.946594,419.81375,8.886599,280.19785,3.55206561088562,732.9,13.221636974811554
56,560000,4993.998262348081,-284.9263,103.70543,423.30093,-9.719626,278.73306,4.91691517829895,986.7,13.522813987731933
57,570000,4690.415135597712,-291.4887,117.7354,424.3974,1.7842977,285.43817,4.595278263092041,935.2,13.825695073604583
58,580000,3496.187981490855,-294.41956,141.66917,425.82965,1.8480217,288.09195,3.4704058170318604,699.7,14.103562502066294
59,590000,4461.931009946934,-294.24506,112.18821,428.71008,-1.1890974,288.981,4.152307748794556,883.8,14.391265793641407
60,600000,4576.929574013629,-301.4922,128.91803,431.48013,0.0109990835,295.19943,4.362277984619141,911.1,14.680225523312886
61,610000,3853.4890525431474,-293.4273,135.0966,433.45917,-8.362839,287.79272,4.112720489501953,786.5,14.966168395678203
62,620000,4874.899683591323,-307.46762,147.56783,434.7151,-0.25058734,301.6037,4.917268991470337,978.3,15.27320154507955
63,630000,4416.179821583099,-285.5224,149.74411,436.4167,-1.871355,279.4381,4.390295505523682,883.4,15.56966241200765
64,640000,4700.909572474093,-323.01202,113.92821,438.57742,8.967294,317.90466,4.548190116882324,938.6,15.868536512056986
65,650000,4529.06247564257,-312.94727,115.40225,442.60834,-11.681395,307.07666,4.7106873989105225,930.1,16.16909404993057
66,660000,4756.886988617922,-318.2953,131.91518,441.228,-1.6404865,312.50256,4.826097726821899,969.4,16.47253713210424
67,670000,4724.270639088337,-319.29486,138.56906,442.65756,-1.3729085,313.12543,4.994021415710449,964.9,16.780882473786672
68,680000,4782.7012679262425,-318.3594,99.60364,444.60605,-45.087353,313.81274,4.713873624801636,957.3,17.080541586875917
69,690000,4278.652349397206,-311.14316,123.83414,443.64926,-2.8271654,305.96558,4.297626256942749,843.5,17.373822144667308
70,700000,4855.981418058098,-333.46933,126.94568,446.79626,-0.5177738,327.68304,5.06001877784729,1000.0,17.675440295537314
71,710000,4979.596087261092,-349.68137,108.778465,449.20828,7.7372,344.04535,4.8884546756744385,972.2,17.978659780820212
72,720000,5021.57396577599,-340.8886,88.48042,451.4783,9.175822,336.5019,4.848063707351685,1000.0,18.28223761320114
73,730000,5044.309936135024,-326.4588,120.81358,451.95175,-6.32502,320.49106,4.979057788848877,1000.0,18.584747246901195
74,740000,4610.352836365446,-350.89713,129.06078,453.40128,0.35586482,345.76587,4.659111499786377,937.7,18.880491228898368
75,750000,4908.764138093666,-332.33792,117.75079,455.43335,-0.1877194,325.77,4.938090801239014,1000.0,19.189661276340484
76,760000,4992.737532094577,-343.0597,137.54004,457.0305,-1.4711475,336.69824,4.908052444458008,1000.0,19.49122934738795
77,770000,4991.674214898533,-333.39172,123.81062,455.43253,-5.256834,328.16174,4.8711347579956055,1000.0,19.791632107893626
78,780000,4932.472824439409,-354.88583,111.348145,455.60934,11.0161915,349.84607,4.925782680511475,1000.0,20.09167769352595
79,790000,5116.64431849605,-346.03107,108.281845,459.26593,-1.0060389,341.50977,5.0416953563690186,1000.0,20.39569761753082
80,800000,5116.4896877474075,-342.46698,97.284,462.96942,-7.3082657,338.3343,5.138365030288696,1000.0,20.704467368125915
81,810000,3287.7016550508533,-336.18085,81.89937,461.54526,5.949826,331.20493,3.2837820053100586,650.8,20.9786168217659
82,820000,4853.066879064533,-355.10773,125.05162,461.99234,0.04820323,349.71698,4.874326944351196,1000.0,21.28060716787974
83,830000,5052.269802753291,-364.01285,100.41707,462.6711,-0.4894393,359.9102,4.998985290527344,1000.0,21.584303816159565
84,840000,4930.238195417844,-374.82996,83.272194,461.2949,-7.3980865,369.2198,4.891416549682617,1000.0,21.891931255658466
85,850000,4568.497977239328,-354.7389,148.79762,462.473,-11.781861,349.4656,4.520181655883789,923.4,22.191098070144655
86,860000,4957.012508498282,-354.49673,94.13753,464.1296,-30.873331,349.94562,5.2214744091033936,1000.0,22.502670284112295
87,870000,5158.77048541021,-362.89334,121.24892,465.12225,-31.295467,358.22504,4.906587362289429,1000.0,22.809942042827608
88,880000,4986.32143920909,-373.83887,120.807625,465.65228,-3.102724,368.58435,5.243746519088745,1000.0,23.122671802838642
89,890000,5043.0313380652715,-362.80838,106.09314,464.02008,-11.864997,357.3504,5.01186203956604,1000.0,23.43217780192693
90,900000,4868.464183733374,-353.92413,104.72988,463.44052,-21.296385,349.21118,5.087827205657959,1000.0,23.741458745797477
91,910000,5074.306298361656,-372.36005,93.7668,467.42264,4.301813,367.65265,4.936866760253906,1000.0,24.052591852347057
92,920000,4999.1652836073345,-357.6355,122.901474,466.40387,-8.952292,353.52368,5.1389851570129395,1000.0,24.361123176415763
93,930000,4995.239418576881,-372.8836,117.19637,466.48944,-0.18490255,368.8214,5.103343486785889,1000.0,24.66747233470281
94,940000,5101.892420075891,-351.7632,104.34325,469.1161,0.720394,346.6731,4.934673547744751,1000.0,24.9688667734464
95,950000,5202.584521269326,-364.2188,106.674065,468.01038,-0.8065748,359.3687,5.017503023147583,1000.0,25.275549534956614
96,955000,5038.44169797897,-367.07407,129.63585,467.36142,5.7352076,362.53598,4.9132726192474365,974.2,25.469820483525595
97,960000,5032.0417442087155,-361.382,136.3097,468.25583,-1.2004704,356.56412,5.063482046127319,1000.0,25.664495698610942
98,965000,5125.207609119989,-381.4006,117.04655,467.8843,0.4351375,376.89978,4.902709245681763,1000.0,25.856763235727946
99,970000,4708.416898286166,-387.75684,106.934456,467.1951,-5.444752,383.0378,4.608816862106323,937.6,26.043028342723847
100,975000,4741.535208251177,-386.18234,116.1753,468.43506,-2.8503113,381.44943,4.552187919616699,928.7,26.228984713554382
101,980000,5037.711317271271,-357.53943,70.28197,468.76132,5.944933,353.2896,4.938412427902222,985.9,26.42155785957972
102,985000,4773.931019811323,-374.5446,114.90878,473.39645,-10.961937,370.03943,4.537387847900391,937.6,26.609022903442384
103,990000,5045.143515091322,-391.06934,78.43559,467.34882,0.4342594,387.11688,4.790019750595093,982.2,26.799864530563354
104,995000,5015.166535314876,-375.27527,94.26561,466.40692,-3.7751384,370.4225,5.1749231815338135,1000.0,26.995756721496583
105,1000000,5068.900444388431,-377.09842,99.973434,470.79965,5.6787734,372.7855,4.971777439117432,1000.0,27.188918999830882
