,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
92,920000,5240.254659535594,-395.05988,57.976208,480.10532,4.859442,390.5128,4.885623931884766,1000.0,24.5244304617246
93,930000,5301.162913809597,-404.7135,95.1252,476.91595,13.728117,398.86426,5.02132511138916,1000.0,24.828614846865335
94,940000,5221.944753855077,-395.2539,97.90408,479.06863,4.752316,391.29395,4.926831007003784,1000.0,25.12729105949402
95,950000,5243.679597322913,-403.211,53.564835,479.46915,1.1334509,399.19543,4.852102518081665,1000.0,25.42786000967026
96,955000,5124.671077073477,-382.34927,87.86922,480.7909,3.4202595,378.13348,4.8264319896698,1000.0,25.61854106982549
97,960000,5264.231246002056,-387.32288,92.89457,481.29437,8.870216,381.4366,4.87898588180542,1000.0,25.810237153371176
98,965000,5191.445334908886,-389.2751,83.65562,481.66306,-8.227532,384.4583,5.1841185092926025,1000.0,26.006795954704284
99,970000,5226.828921961418,-393.18423,99.1634,481.8974,-13.445576,389.15384,5.215709209442139,1000.0,26.20489709377289
100,975000,5204.181746907037,-408.40875,87.33209,482.6265,-1.460202,404.61612,4.822003602981567,1000.0,26.39611390431722
101,980000,5219.412906320034,-401.87778,83.280075,482.99326,8.154456,396.7595,4.91642689704895,1000.0,26.58820128440857
102,985000,5274.211341221757,-400.14764,87.829575,483.0663,10.7943,394.34772,4.854680776596069,1000.0,26.77916698853175
103,990000,5159.499634907532,-396.9179,80.67746,482.02228,-13.604966,391.43176,4.7572877407073975,1000.0,26.96796254316966
104,995000,5278.694968593122,-405.19556,92.12234,482.04868,1.2816328,400.83463,4.758681774139404,1000.0,27.154455626010893
105,1000000,5249.1588377243,-395.42657,76.62125,485.3451,8.613757,390.71265,4.728938817977905,1000.0,27.34001967906952
