,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
0,0,-2.7813572339969133,,,,,,,,
1,10000,-2.931030962263333,,,,,,,,
2,20000,-2.778348356412777,,,,,,,,
3,30000,-5.292962918259528,-15.080833,3.2482626,23.055243,-4.4720654,12.792461,0.2057664394378662,84.3,0.24247706731160482
4,40000,260.6315849032121,-42.52099,23.774075,58.180397,-8.404687,40.099236,0.43840742111206055,161.9,0.40456512371699016
5,50000,224.69005099609095,-59.315517,19.221392,86.951996,-11.334031,55.9001,0.46329331398010254,180.1,0.5832019766171773
6,60000,242.81806367069743,-74.56741,14.408964,103.82855,-5.7016683,70.951225,0.3976402282714844,161.3,0.7443066398302715
7,70000,257.2882420436589,-83.10379,22.965954,117.27749,-11.910754,78.67408,0.3678312301635742,146.7,0.9072067300478618
8,80000,272.20416090427545,-92.46124,21.699787,124.881935,-18.594706,88.27522,0.3634514808654785,139.9,1.0698424537976583
9,90000,355.84189986730553,-100.19765,25.444862,127.26046,-27.491123,96.9892,0.4597814083099365,189.0,1.2326456785202027
10,100000,338.41169738237426,-105.570435,35.84058,141.49187,-21.197771,101.89151,0.6289253234863281,244.3,1.3993834972381591
11,110000,612.0405452785133,-108.16179,32.585304,152.5313,-27.978018,104.31465,0.8031117916107178,320.1,1.5691497286160787
12,120000,625.9245393362437,-115.44716,27.756437,163.64352,-23.754112,112.56908,0.9668514728546143,388.7,1.740587627887726
13,130000,506.59356394674626,-121.85983,20.977427,170.21931,-8.199265,118.55684,0.7215778827667236,252.7,1.908239722251892
14,140000,321.4184242734307,-122.17139,32.64735,186.78677,-13.887607,118.58513,0.36919283866882324,150.4,2.07046062151591
15,150000,575.775115888865,-120.88504,30.576653,177.13121,-33.268047,117.8322,0.5980324745178223,250.8,2.2339008688926696
16,160000,621.815379846563,-121.01773,36.997215,178.782,-21.590364,117.9301,0.7282404899597168,299.1,2.4016723076502484
17,170000,705.4995641189184,-125.09793,32.852257,189.29634,-18.236,121.071945,0.784954309463501,320.9,2.57040753364563
18,180000,1420.026626833815,-129.33417,25.595505,197.48604,-17.927042,125.596985,1.4481277465820312,598.5,2.750801126162211
19,190000,819.3312154844234,-132.08969,24.657196,241.9366,-19.555002,129.41467,0.9177711009979248,374.1,2.922062627474467
20,200000,1139.1319085818131,-138.80492,41.494194,256.4153,-37.975693,135.65749,1.0649175643920898,442.7,3.095327977339427
21,210000,707.7084578475399,-138.60986,25.871502,204.20168,-55.582214,136.01508,0.6917524337768555,287.0,3.2619346419970197
22,220000,895.1418118778316,-142.29276,26.733404,241.14497,-30.33411,137.68944,0.815528392791748,325.1,3.4321187376976012
23,230000,2077.0051833749862,-141.10371,31.825361,238.927,-14.288808,137.424,1.849609375,727.3,3.621828774611155
24,240000,1590.073819155262,-147.2721,30.673819,237.58672,-32.99684,143.26535,1.4106500148773193,569.5,3.8063931306203207
25,250000,925.7246818707057,-152.88815,38.094833,237.34943,-21.923407,149.08688,0.9411680698394775,368.4,3.979914633433024
26,260000,1975.2278895535042,-156.62198,29.337132,253.48508,-26.815872,153.40974,1.5881695747375488,657.0,4.1627605636914575
27,270000,2882.4879040814667,-166.11597,27.176224,264.7948,-29.410557,162.7561,2.1843888759613037,894.4,4.363778551419576
28,280000,2730.2285628626914,-164.14102,41.429863,263.76733,-8.895704,160.87448,2.2127749919891357,889.0,4.559689748287201
29,290000,2966.709137761064,-168.10057,35.640686,266.90775,-18.929659,165.05444,2.332728624343872,981.8,4.763994097709656
30,300000,2105.869884387774,-171.1688,36.239822,273.89532,-10.128565,168.19173,1.7478652000427246,704.4,4.961219974358877
31,310000,2573.6075704345117,-177.19017,34.980606,271.44498,-35.63064,173.56161,1.9909894466400146,798.9,5.1523237228393555
32,320000,2940.9692086317914,-176.08734,47.04161,297.6477,-36.488,172.5094,2.1241931915283203,911.4,5.34102156162262
33,330000,2556.7091346920874,-183.88962,38.829758,304.37677,-31.14908,180.65787,1.7772800922393799,761.1,5.530536870161693
34,340000,2830.91521292643,-189.18948,38.28453,307.27438,-2.6565642,186.62567,2.052175283432007,853.9,5.718872451782227
35,350000,2394.8778227759526,-191.50409,26.736523,302.26517,-60.102383,188.92476,1.8107554912567139,738.7,5.9047634641329445
36,360000,2749.5988106701125,-192.21524,38.51143,297.5682,-22.448698,188.8574,2.104238748550415,852.9,6.095706160863241
37,370000,2975.5216142392615,-184.96986,50.59867,289.63748,-27.417469,181.47925,2.161508560180664,909.5,6.287673127651215
38,380000,3185.3148278435465,-201.5231,35.81055,294.77213,-0.7313478,198.31633,2.163778305053711,914.3,6.477385103702545
39,390000,3561.7350989252745,-200.11115,40.791054,318.71948,-20.914034,196.93509,2.395014524459839,1000.0,6.671635588010152
40,400000,3514.8964925133414,-203.21288,40.996063,305.8628,-26.132051,200.18877,2.480942726135254,1000.0,6.871845960617065
41,410000,3490.7802461339174,-220.60605,38.368584,336.8925,-1.9287488,217.81372,2.3859739303588867,1000.0,7.067461836338043
42,420000,3758.660773319795,-221.4357,38.953033,324.64587,-17.722523,218.39536,2.3876283168792725,1000.0,7.263759899139404
43,430000,3267.0515680327453,-211.48543,36.34514,342.4629,-11.5688305,208.0398,2.22206711769104,910.2,7.457478864987691
44,440000,3297.5066105831793,-218.58734,44.17967,341.662,1.2723278,215.16307,2.2189464569091797,914.1,7.6505026857058205
45,450000,2931.4065864564027,-226.82483,38.517937,343.18362,-9.740848,224.66148,1.9850752353668213,828.4,7.838145605723063
46,460000,3580.3059814548787,-228.25568,33.10896,326.08182,-10.508429,225.56622,2.4523749351501465,1000.0,8.034431409835815
47,470000,3621.610915063457,-228.76111,41.29389,342.53207,-4.8575053,225.0847,2.4072773456573486,1000.0,8.236139372984569
48,480000,3775.0502340811972,-236.64812,40.70455,344.10068,-17.092636,234.28802,2.4022042751312256,1000.0,8.429843767484028
49,490000,3831.144790418988,-240.34586,29.238653,353.77386,-15.619201,237.98396,2.3928799629211426,1000.0,8.628391913572948
50,500000,3593.8088795592535,-233.05072,31.843496,367.70984,-21.328949,229.89871,2.4133691787719727,950.9,8.82515529791514
51,510000,3759.5473348619294,-243.93304,52.378544,366.30057,-3.772484,241.66772,2.3215315341949463,967.5,9.017526443799337
52,520000,3822.4695122272365,-238.8626,36.585655,356.174,-15.866921,235.30272,2.4028050899505615,1000.0,9.212319497267405
53,530000,3618.725805193436,-256.1183,31.374598,358.0103,-26.284685,253.8427,2.256030797958374,948.4,9.403003033002218
54,540000,3335.154296519034,-246.52165,32.196575,345.2586,-23.311043,243.98262,2.175351619720459,897.2,9.594820654392242
55,550000,3410.7988318061375,-248.99066,34.648266,365.30743,-30.527533,245.82686,2.3218677043914795,965.4,9.794451602300008
56,560000,3486.601539188552,-254.57361,43.136612,354.06195,-7.1911387,252.15536,2.3393774032592773,968.3,9.989581648508707
57,570000,3815.286232537729,-256.93073,41.790737,366.23184,4.418615,253.85458,2.406362533569336,1000.0,10.184828233718871
58,580000,3670.611348544355,-251.55476,40.914265,364.23602,6.9129877,249.30179,2.399707078933716,1000.0,10.378899141152699
59,590000,3710.4550153091977,-250.15462,42.63253,356.88077,-14.470371,247.0638,2.409010648727417,1000.0,10.575925159454346
60,600000,3828.886510008734,-254.08607,47.59547,380.55655,-3.7838671,250.01678,2.3798201084136963,1000.0,10.771243306001027
61,610000,3723.1169585844677,-260.5744,41.49852,365.87308,17.658144,258.39682,2.3988940715789795,1000.0,10.965218945344288
62,620000,3744.1326947118805,-263.61023,40.65956,369.8107,-7.095647,261.24414,2.380704879760742,1000.0,11.170385932922363
63,630000,3884.3518380155997,-259.64178,31.732986,361.11026,-15.56114,255.90675,2.481947898864746,998.6,11.374201397101084
64,640000,3807.3527621074913,-267.76843,47.383488,380.77725,8.73203,264.5214,2.4323811531066895,1000.0,11.57157323360443
65,650000,3831.7819398824467,-257.85602,33.248604,368.29547,-10.059483,255.16031,2.468662738800049,1000.0,11.767249766985575
66,660000,3134.5674766311527,-258.75452,43.389008,379.9431,-7.0828323,256.1052,2.0492355823516846,832.8,11.9586971282959
67,670000,3950.772768364546,-267.52838,57.868286,382.40497,-4.262954,264.53302,2.4203362464904785,1000.0,12.154700454076131
68,680000,3886.9944401843763,-272.13623,37.223846,381.25546,-8.51425,269.2701,2.395061492919922,1000.0,12.350416489442189
69,690000,3904.0747737585743,-269.638,33.14253,378.7885,15.205566,267.52524,2.377821683883667,1000.0,12.544448510805767
70,700000,3883.0944355437327,-282.7731,33.394833,385.12506,29.281528,280.1729,2.4877400398254395,1000.0,12.745724229017894
71,710000,3804.3467381791816,-272.49084,37.351307,379.64426,-10.421222,268.65244,2.5146265029907227,1000.0,12.950865375995637
72,720000,3490.9769822770186,-272.05774,31.134222,375.778,-2.8102736,270.2078,2.229840040206909,906.8,13.143542138735453
73,730000,3905.599551376711,-284.73907,30.906912,383.38666,-4.8019924,282.12677,2.4262001514434814,1000.0,13.344769024848938
74,740000,3132.9179425190123,-267.75507,34.01374,379.60498,-28.44051,265.1867,1.963909387588501,815.7,13.532618248462677
75,750000,3922.0828495790856,-277.213,29.781006,387.2485,6.8528805,275.01404,2.5237491130828857,1000.0,13.729961216449738
76,760000,3570.6065908719816,-278.64926,32.24469,380.5678,0.8088913,275.7539,2.1696159839630127,908.2,13.92186138232549
77,770000,3934.5914372654174,-275.37988,36.856003,375.67862,-9.522479,272.5573,2.4682958126068115,1000.0,14.120130121707916
78,780000,3891.0134617711183,-285.39453,25.242302,384.04117,4.9601426,283.0727,2.406726837158203,1000.0,14.32386683622996
79,790000,3804.4767570607364,-277.40192,29.395466,380.44638,-29.34034,274.83636,2.4597742557525635,1000.0,14.520955256621043
80,800000,3946.8004655857767,-274.49835,39.12517,391.13214,-2.2364006,272.2286,2.3998355865478516,999.1,14.716414634386698
81,810000,3920.9794384716306,-280.8954,35.20826,386.62076,6.6903048,278.02728,2.467134475708008,1000.0,14.917649046579998
82,820000,3907.079521805127,-288.9693,22.4151,375.98602,2.3459105,286.49512,2.3944950103759766,1000.0,15.113085087140401
