,step,reward,actor_loss,critic_loss,max_q1,min_q1,q1,eval_time,eval_step,time
23,230000,1277.8384820741228,-132.03906,33.804417,207.78157,-14.380948,128.99707,1.0740363597869873,454.5,3.4668317596117655
24,240000,1058.460560068857,-134.88779,38.67872,213.89568,-20.475098,131.97375,0.8202459812164307,345.2,3.6315262794494627
25,250000,867.3686025353239,-141.41681,22.557543,213.9762,-21.829556,138.57887,0.6804418563842773,287.0,3.795193847020467
26,260000,1454.7830433901868,-144.66898,35.498062,221.9609,-6.180917,140.81395,1.222656011581421,513.8,3.9650880813598635
27,270000,1407.715251685102,-147.28041,36.09674,219.38643,-18.201767,144.49173,1.1632702350616455,475.7,4.134569203853607
28,280000,1072.5023277561345,-152.05038,24.790249,228.75258,-2.0056777,149.17773,0.9119217395782471,372.0,4.300168764591217
29,290000,1576.323037709009,-155.02304,27.584177,231.79582,-9.193709,151.98308,1.2920515537261963,544.6,4.472675200303396
30,300000,2338.338513878051,-154.52426,29.88463,240.65294,-7.9858465,151.63751,2.0728890895843506,867.3,4.659173862139384
31,310000,2516.651078997099,-157.23962,35.33179,250.01988,-3.8163824,154.95612,2.163146495819092,926.5,4.849378844102223
32,320000,1463.7449260126182,-162.76485,38.794235,244.24434,-7.9060254,159.619,1.2710983753204346,521.3,5.022522501150767
33,330000,2355.090007594878,-164.0783,26.2043,237.26514,3.8541226,161.99152,1.9584126472473145,799.9,5.20836941798528
34,340000,2031.7434478452117,-166.668,41.8442,243.15848,-7.3494997,163.64868,1.7227473258972168,699.9,5.39291787147522
35,350000,2594.9360359050725,-175.11325,45.783447,256.53226,-10.7383,171.79584,2.151233196258545,892.7,5.581522246201833
36,360000,2717.5180807352544,-176.94525,32.18792,257.51834,-53.60885,173.84589,2.2260608673095703,931.0,5.770365210374196
37,370000,2663.1065970390505,-172.54483,36.088444,271.0858,-2.391599,169.2457,2.1813628673553467,907.9,5.960813923676809
38,380000,2801.4000152409626,-175.80615,25.69428,257.67145,-6.1372786,173.328,2.1671805381774902,922.2,6.149622237682342
39,390000,2989.8473389184137,-178.90787,34.34121,260.3294,15.65276,176.2506,2.4367763996124268,996.3,6.344254763921102
40,400000,1711.8115194417708,-175.84045,29.769289,252.30199,-3.217546,173.5484,1.365157127380371,570.6,6.520590205987294
41,410000,2324.272356751054,-181.64151,39.837406,258.85263,-59.488533,177.71768,1.8309478759765625,776.6,6.7062317331631975
42,420000,2557.9313311048836,-183.3217,35.544846,256.68805,2.6169252,180.10992,2.0593743324279785,819.1,6.894938516616821
43,430000,2371.770841807687,-188.1013,31.394026,275.58215,4.2889457,186.21494,1.8612124919891357,764.9,7.0818131486574805
44,440000,2003.5641527065993,-192.25552,26.785805,263.41772,-6.7482147,189.9435,1.6749749183654785,651.0,7.265193736553192
45,450000,3143.65955921938,-182.85895,36.07041,261.65076,-33.314392,179.72299,2.3601768016815186,1000.0,7.460398681958517
46,460000,2908.9807987980294,-189.6236,31.352804,268.80084,1.8511848,187.50449,2.4120194911956787,1000.0,7.655333677927653
47,470000,2959.6489260327044,-195.68591,36.640625,270.95825,7.6024094,193.17014,2.4351422786712646,1000.0,7.853457466761271
48,480000,3173.840803600674,-199.65417,25.569113,270.81454,13.273504,197.69244,2.5081098079681396,1000.0,8.052897989749908
49,490000,3178.093693198775,-197.48906,30.078115,272.3254,-10.480129,194.91608,2.7244489192962646,1000.0,8.258024783929189
50,500000,3072.8117515226945,-196.34671,28.616144,267.01996,-8.170865,194.39413,2.5230958461761475,1000.0,8.4557284116745
51,510000,3105.50565965421,-198.93228,31.389881,282.3173,-1.0450956,196.5755,2.492448568344116,1000.0,8.651419075330098
