,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,-877.3233467917119,,,,,,,,,,,,
1,10000,-875.5336489299355,,,,,,,,,,,,
2,20000,-24.00353475878107,-36.44895,0.10246204,0.4626429,2.4366817,-1.5152622,36.764503,35.92394,36.293694,36.212753,2.1951208114624023,1000.0,0.39531954129536945
3,30000,1074.6795639106824,-30.181816,0.020673469,0.009474303,2.2990484,2.5417166,30.399906,29.830387,30.234362,29.955154,2.146301031112671,1000.0,0.5955265124638875
4,40000,2727.7939550737206,-42.779285,0.039765824,-0.013103442,4.7470946,3.329515,42.1848,42.290123,42.911682,42.09703,2.1265335083007812,1000.0,0.7973897059758505
5,50000,3359.471823697554,-72.25295,0.0722441,0.025366079,12.771584,2.6488838,72.05728,71.88049,72.44432,72.15399,2.097291946411133,1000.0,0.9949871023495992
6,60000,3915.7589917917094,-112.5923,0.096604116,0.006249196,10.321497,2.9353113,111.99667,112.0499,112.87587,112.19096,2.131697654724121,1000.0,1.1969878435134889
7,70000,4350.6669775097635,-153.08595,0.12368549,-0.04407541,11.9069195,3.3563507,152.46841,152.91411,153.5011,152.71196,2.0842370986938477,1000.0,1.39740256468455
8,80000,4797.923763632165,-182.61948,0.14050716,0.030410023,12.480987,2.7835696,181.33998,182.34665,183.01057,181.52893,2.0760269165039062,1000.0,1.5988269607226053
9,90000,5024.693197163168,-217.3198,0.15597762,0.048303355,14.981958,2.6903188,216.62038,216.77615,217.73943,216.61641,2.1404201984405518,1000.0,1.7977938532829285
10,100000,5249.504175099813,-248.5756,0.16952993,-0.0046168827,10.923571,3.0272336,247.9249,248.14905,249.0888,247.94319,2.1146485805511475,1000.0,1.9970712741216023
11,110000,5373.549087194236,-279.39465,0.18067029,-0.08315581,15.064484,3.4602628,278.7213,279.17453,280.01984,278.78674,2.2307937145233154,1000.0,2.202323651313782
12,120000,5640.825205173556,-302.83466,0.19368865,-0.14342956,20.163082,3.7405162,302.7777,302.73813,303.55914,302.73376,2.051405668258667,1000.0,2.4008580446243286
13,130000,5821.499772114623,-305.95905,0.20171738,-0.00052891485,17.559752,3.0026221,306.05975,306.08377,306.56476,305.99185,2.040958881378174,1000.0,2.6016589721043903
14,140000,5920.969260972621,-316.42746,0.20976046,0.051166665,13.9279375,2.756071,316.33862,316.66788,317.00555,316.44153,2.0985922813415527,1000.0,2.808626886208852
15,150000,6089.568265382742,-331.1119,0.21844791,0.078596845,10.147478,2.6402032,331.1366,331.02545,331.68866,331.16763,2.0697927474975586,1000.0,3.0092456420262654
