,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,-264.6084948457669,,,,,,,,,,,,
1,10000,-247.60880490965556,,,,,,,,,,,,
2,20000,-78.20291905508076,-36.22902,0.100987,0.5064774,2.7668104,-2.0152736,36.411438,35.891464,36.0255,35.79415,2.1745388507843018,1000.0,0.3892800291379293
3,30000,773.6498918724543,-34.042274,0.024830414,-0.004345824,3.608963,3.1750202,34.02188,33.728954,34.12111,33.6652,2.133805751800537,1000.0,0.5895223816235861
4,40000,3349.1683871228825,-53.004326,0.059005316,-0.010502122,6.108458,3.1779861,52.74244,52.38777,53.191845,52.670513,2.100011110305786,1000.0,0.7892174998919169
5,50000,3850.2028164412595,-101.77397,0.10074343,-0.0034133475,14.967548,3.0338817,100.9421,101.05845,102.079605,101.024994,2.1648542881011963,1000.0,0.9948832035064697
6,60000,4228.830773759922,-153.40887,0.13312887,-0.0057885963,12.646933,3.0434813,152.63031,153.03119,153.81406,152.71317,2.064331293106079,1000.0,1.1967681010564168
7,70000,4563.453705000693,-180.16135,0.14504015,0.021477329,19.005484,2.8519216,180.05173,179.46347,180.57501,179.83842,2.0832889080047607,1000.0,1.3967771689097086
8,80000,4844.381495842039,-205.03297,0.16489963,0.01762024,16.047579,2.8931456,204.61868,204.34006,205.51007,204.44398,2.080946683883667,1000.0,1.5944212635358175
9,90000,5123.97452058506,-240.00104,0.18127312,0.0030840598,18.127518,2.9829867,239.52107,239.52716,240.54178,239.59282,2.068838357925415,1000.0,1.794060798486074
10,100000,5267.052834263976,-258.38593,0.19410738,0.0021501267,16.584122,2.988923,258.29175,258.57205,258.9661,258.3316,2.0804357528686523,1000.0,1.9927327950795493
11,110000,5446.402854155083,-285.0857,0.20348167,-0.01033964,14.64855,3.0508137,284.692,285.1164,285.70648,284.84232,2.0991568565368652,1000.0,2.1922289609909056
12,120000,5717.800097266829,-292.78162,0.21966611,0.03408129,13.855475,2.8448496,292.78503,292.75916,293.40652,292.69754,2.0357773303985596,1000.0,2.395132768154144
13,130000,5922.9252490305,-309.39972,0.22387722,-0.087657616,18.580296,3.3915434,309.84802,309.24402,310.15903,309.8352,2.037191867828369,1000.0,2.5940914034843443
14,140000,6363.581209626895,-323.08682,0.2365332,-0.014439369,17.523144,3.061046,323.30493,323.05948,323.81085,323.2975,1.9968986511230469,1000.0,2.7936764280001323
15,150000,6741.79633425288,-340.86877,0.2483537,0.00093660876,20.682957,2.9962287,341.09967,340.95624,341.6129,341.17896,2.0618839263916016,1000.0,2.992096173763275
16,160000,6971.677161965899,-351.63733,0.25581136,0.0031643175,16.551476,2.9876304,351.58698,351.91904,352.40158,351.70886,2.1280603408813477,1000.0,3.1939164479573567
17,170000,6989.156054537691,-368.06274,0.2726383,0.031771675,24.972744,2.8834658,368.3999,368.01303,368.8489,368.4068,2.0293126106262207,1000.0,3.3945424795150756
18,180000,7167.170253318291,-395.5699,0.281598,0.04165578,19.306911,2.8520737,394.86383,395.64648,396.37305,394.9218,2.0563554763793945,1000.0,3.5960832039515176
19,190000,7538.092003778681,-402.13458,0.29322436,-0.070095666,22.613132,3.2390513,402.81104,401.9934,403.08435,402.79755,2.055570602416992,1000.0,3.797407078742981
20,200000,7660.691975480465,-414.31433,0.30515215,-0.046315175,28.637789,3.1517773,414.52234,414.50494,415.27612,414.40598,2.0326385498046875,1000.0,3.9956937074661254
21,210000,7860.7757717726945,-428.21722,0.3132052,-0.015725087,23.668016,3.0502071,428.4015,428.41724,429.17258,428.52896,2.0266308784484863,1000.0,4.195857099692026
22,220000,8012.651773237942,-443.14493,0.31859043,-0.026893282,26.306946,3.0844133,443.6471,443.57385,444.1276,443.65518,2.0377278327941895,1000.0,4.3969579060872395
23,230000,7885.046848662372,-433.38,0.3303441,0.15894803,24.689808,2.518841,433.46292,433.11304,434.21213,433.12476,2.0683255195617676,1000.0,4.598792211214701
24,240000,8484.576561926424,-459.55664,0.3317041,0.100142874,22.80148,2.6980958,459.44733,459.84503,460.45166,459.48453,2.136394739151001,1000.0,4.802659201622009
25,250000,8339.492240118852,-482.59338,0.33345386,0.008617276,19.888237,2.9741576,482.56238,482.8095,483.5851,482.8916,2.110475540161133,1000.0,5.005413564046224
26,260000,8405.596796295513,-483.40952,0.34566113,0.030918017,19.763306,2.910554,483.54236,483.6653,484.4156,483.58417,2.0798866748809814,1000.0,5.205988117059072
27,270000,8544.751578987416,-484.16476,0.3554704,-0.010730289,19.135986,3.0301862,484.84503,483.94452,485.24188,484.84534,2.043922185897827,1000.0,5.4084167838096615
