,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,163.14555224736472,,,,,,,,,,,,
1,10000,44.934813153148916,,,,,,,,,,,,
2,20000,91.93798550626279,-90.67844,0.10378194,0.8356034,7.086838,-2.0515308,90.915436,90.209206,90.46553,90.12613,5.030331611633301,1000.0,0.6190303564071655
3,30000,146.48470019719687,-68.687485,0.021747012,0.032699123,2.0054388,4.4963856,69.442894,68.58763,68.78527,68.836395,4.964714050292969,1000.0,0.9322165369987487
4,40000,111.35065595673738,-51.76928,0.007957286,-0.002358388,0.67590404,6.296381,52.126087,51.827793,51.819378,51.736347,5.062504768371582,1000.0,1.2467073798179626
5,50000,155.48364161319296,-33.08304,0.0034726034,0.004682686,0.34368056,4.651534,33.219482,33.12303,33.09919,32.983788,4.993821382522583,1000.0,1.5633673429489137
6,60000,72.04979834903963,-25.882963,0.0021316756,0.0011159162,0.17210975,5.476507,26.025995,25.92149,25.894638,25.875935,5.006404161453247,1000.0,1.8760574062665303
7,70000,163.22189998324663,-21.347086,0.0012353616,0.00087379466,0.118947685,5.292681,21.46397,21.332304,21.353622,21.362663,4.928197145462036,1000.0,2.1867571830749513
8,80000,22.30804128927666,-15.290627,0.000800454,0.00089144363,0.08805233,4.8863277,15.436989,15.281075,15.294538,15.371228,5.048746824264526,1000.0,2.5012439688046775
9,90000,14.019832654577385,-14.953796,0.00074971427,5.929105e-05,0.09720991,5.9209146,14.970726,14.908904,14.958236,14.917061,4.892795562744141,1000.0,2.815954875946045
10,100000,191.6913606935766,-16.018736,0.0007710559,0.0012083577,0.06868796,4.432853,16.05838,15.984811,16.022154,16.009724,4.991564750671387,1000.0,3.1278021136919656
11,110000,88.09829728391603,-16.866077,0.0011365652,0.0011980844,0.06960182,4.945873,16.917355,16.867031,16.8717,16.878826,5.100682497024536,1000.0,3.4482274969418842
