,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,25.93650771522409,,,,,,,,,,,,
1,10000,25.750899249780552,,,,,,,,,,,,
2,20000,421.8259771656957,-100.08824,0.22178017,-0.14237985,83.66348,2.1419864,95.51543,95.575806,100.56328,95.4408,0.3981037139892578,150.0,0.3085060715675354
3,30000,339.77542577118396,-156.73172,0.24713907,-0.04700198,111.58127,1.6901844,150.89381,152.14575,157.14944,151.79361,0.3252689838409424,119.4,0.4902697324752808
4,40000,909.3891630766691,-181.86554,0.23663832,0.024396675,113.64339,1.3969032,177.85748,178.4255,182.19609,178.3818,1.091029167175293,388.8,0.6801928639411926
5,50000,839.4837027521277,-203.00916,0.23375952,0.04297249,40.053856,1.316168,200.21017,201.01923,203.3168,200.41158,0.787919282913208,287.6,0.8630187153816223
6,60000,724.8774280373461,-213.34465,0.21137574,0.0301704,26.436466,1.3572665,210.28381,210.38324,213.63155,210.79292,0.6046934127807617,231.3,1.0453489939371745
7,70000,820.7806554540169,-208.86023,0.206082,0.026497664,64.662506,1.3714217,206.37012,207.81456,209.14284,206.12091,0.7427515983581543,279.3,1.2309478600819905
8,80000,1705.1938468506773,-218.27014,0.17974664,0.044187143,41.25515,1.25417,217.01544,217.56921,218.49554,217.74005,1.5240771770477295,564.3,1.429342269897461
9,90000,1046.111897840326,-207.33905,0.15621863,0.0067012683,35.650528,1.4571033,204.11716,205.60939,207.56668,204.64537,0.9902505874633789,346.8,1.6231437802314759
10,100000,1110.8273376297786,-215.56354,0.15949182,0.058186144,11.602732,1.1351779,214.65414,215.01349,215.7446,215.00403,0.88850998878479,343.8,1.8151202956835428
11,110000,2739.0060684356813,-216.58826,0.15454482,0.001397335,23.76706,1.4909585,215.39963,214.9173,216.81868,215.56381,2.494584083557129,934.5,2.032071415583293
12,120000,2904.390302066403,-218.56786,0.14784278,-0.010889057,28.347214,1.573653,218.1784,217.86,218.80052,218.46164,2.650183916091919,1000.0,2.2532519658406573
13,130000,1639.2944263584382,-227.22404,0.13513781,0.008835368,19.555054,1.4346197,225.21295,225.53558,227.41791,225.51653,1.437953233718872,550.9,2.4554989536603293
14,140000,1289.1599056442699,-221.63376,0.13020138,-0.012411148,20.935858,1.5953227,220.77652,220.99698,221.84146,221.64468,1.0693843364715576,405.9,2.649195679028829
15,150000,1229.6901457125343,-231.11241,0.11939563,-0.010855474,21.071783,1.5909202,229.26273,230.65475,231.30237,229.842,1.081479549407959,390.2,2.842761790752411
