,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,10.173017323479453,,,,,,,,,,,,
1,10000,10.163233629739038,,,,,,,,,,,,
2,20000,367.7819196745088,-100.75905,0.21258065,-0.11637721,23.39421,2.0474498,96.91515,97.51308,101.19429,97.30564,0.43082666397094727,157.8,0.29985278844833374
3,30000,299.9626934058143,-147.17603,0.20927727,0.051489905,124.33151,1.2539632,144.53036,144.35419,147.43846,144.10437,0.34333086013793945,127.2,0.4764769434928894
4,40000,1011.2326187610666,-169.95816,0.24653101,0.015333477,79.57988,1.437803,165.38979,166.18446,170.31262,166.28851,0.8742129802703857,317.0,0.6610510269800822
5,50000,968.1283445133962,-181.1142,0.21965528,0.033473164,67.14406,1.3476105,179.33871,178.54106,181.4102,179.49664,0.7791879177093506,294.5,0.8503130078315735
6,60000,377.7413249311013,-197.66542,0.23425123,0.06398255,97.94191,1.2268635,196.21904,196.81406,197.9528,196.06561,0.363980770111084,136.1,1.0260497689247132
7,70000,2537.096310774034,-207.35745,0.21497391,0.04451132,35.52955,1.2929456,204.89484,205.67134,207.63539,205.30304,2.308917760848999,873.0,1.2367793838183085
8,80000,2692.821742653289,-214.55109,0.2067288,-0.007664725,60.84456,1.5370762,211.72046,211.91774,214.86885,212.56851,2.4743525981903076,954.2,1.4524351914723714
9,90000,2887.6732642684315,-220.41602,0.19773483,0.012742315,31.94719,1.4355586,218.35869,219.61296,220.69987,218.72366,2.5703063011169434,987.2,1.669432810942332
10,100000,3022.067902009883,-222.81381,0.1705716,0.004372605,20.881691,1.474365,220.85443,221.45845,223.0653,220.49222,2.5952820777893066,1000.0,1.8831706047058105
11,110000,3216.948599259841,-230.67293,0.16422822,0.04455873,13.493398,1.228678,230.36398,230.27097,230.87471,230.67975,2.6229259967803955,1000.0,2.1003599842389424
12,120000,3173.393767136903,-237.22697,0.16240315,0.018193651,48.79427,1.3879724,234.9355,235.74385,237.45238,235.82487,2.558833360671997,1000.0,2.315333954493205
13,130000,3263.9686436740535,-243.41168,0.1514963,0.02336718,20.789326,1.3457575,241.832,242.24542,243.61559,242.01804,2.6243972778320312,1000.0,2.529445199171702
14,140000,3282.593101289768,-251.13046,0.14373235,-0.0041211843,20.129053,1.5286727,250.37155,249.93784,251.35019,251.05954,2.6817433834075928,1000.0,2.748934515317281
15,150000,3305.190229309616,-253.91379,0.13700186,-0.012642423,21.617802,1.5922792,252.4636,252.52905,254.13193,252.86206,2.4626476764678955,944.2,2.9670799215634664
16,160000,1320.66724884477,-259.88538,0.134497,0.008136708,37.276276,1.4395027,259.39056,258.33136,260.07898,258.66827,0.9797143936157227,379.8,3.1577490965525308
17,170000,2776.5265913403955,-255.30524,0.13321912,-0.01207787,25.508514,1.5906618,254.48927,254.48009,255.51714,254.2247,2.0813798904418945,793.0,3.362353837490082
