,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,-494.62081496633607,,,,,,,,,,,,
1,10000,-476.878363033515,,,,,,,,,,,,
2,20000,-128.0674267435119,-35.569717,0.10251802,0.4481445,3.0949023,-1.3713727,35.724876,35.08851,35.42913,35.060005,2.744892120361328,1000.0,0.45648662249247235
3,30000,2203.725404209413,-35.982628,0.03548823,0.019230682,4.9619,2.458111,36.22155,35.437912,36.069862,35.82809,2.8919522762298584,1000.0,0.6748182296752929
4,40000,3093.336505739451,-70.663765,0.07366576,-0.0189802,16.097582,3.257653,69.58826,70.109505,70.90375,69.646645,3.0259058475494385,1000.0,0.9046265403429667
5,50000,3621.701685941196,-99.378586,0.10118014,0.036454964,13.665357,2.6397023,98.955826,98.792404,99.64566,98.933685,3.063750743865967,1000.0,1.1359211484591165
6,60000,3975.663581380396,-135.6092,0.12000304,-0.023275333,15.575551,3.1939564,135.07217,135.62592,135.9925,135.14935,3.0116782188415527,1000.0,1.365982743104299
7,70000,4283.354803113586,-165.79568,0.14326191,-0.005571246,19.97433,3.0388885,165.49054,165.33835,166.23105,165.64897,2.7943100929260254,1000.0,1.5905890822410584
8,80000,4137.31345613955,-193.36072,0.1561905,-0.046769895,21.008888,3.2994413,192.94095,193.14453,193.87607,193.00055,2.733779191970825,1000.0,1.8106833656628927
9,90000,5097.673125493018,-231.8063,0.16622941,-0.025971264,19.99794,3.1562374,231.06256,231.74316,232.33096,231.2229,2.7002108097076416,1000.0,2.025844466686249
10,100000,5599.956792856106,-249.66472,0.18618855,0.010401789,36.44781,2.9441333,249.48163,249.63371,250.21289,249.57709,2.9205422401428223,1000.0,2.2722877184549968
11,110000,6006.13823290395,-294.9375,0.20645955,-0.10540366,24.22284,3.510529,294.72345,294.83008,295.6623,295.08386,2.8091838359832764,1000.0,2.4959391713142396
12,120000,6346.015471419481,-317.58102,0.22166869,-0.07513733,29.001719,3.3389626,317.25995,316.79205,318.32117,317.19458,3.0007588863372803,1000.0,2.7210065126419067
13,130000,6598.783346696761,-341.97238,0.23863627,0.03759016,24.851028,2.8424792,341.21735,341.4021,342.6507,341.34705,2.962871789932251,1000.0,2.947413969039917
14,140000,6719.042353340721,-366.40332,0.25882646,-0.06655818,26.802727,3.2571537,366.41827,366.2552,367.24637,366.27176,2.857283115386963,1000.0,3.17012970050176
15,150000,6082.16822029514,-382.22147,0.2679349,-0.10044198,52.807556,3.3748746,381.9065,382.5063,383.12573,382.06778,2.9711551666259766,1000.0,3.391629922389984
16,160000,7081.372024382074,-397.51624,0.28713563,0.014726317,23.5533,2.948713,396.76016,397.36224,398.3629,396.75143,2.9881937503814697,1000.0,3.6152857700983683
17,170000,7264.719392679699,-417.73843,0.30054364,-0.0021801796,26.145958,3.0072541,417.8478,417.7282,418.64227,417.60645,2.854562997817993,1000.0,3.836178461710612
18,180000,7340.272185995289,-440.35455,0.3147365,-0.20960364,30.564388,3.6659656,439.93973,440.4138,441.50836,440.06058,2.903341293334961,1000.0,4.056565165519714
19,190000,7514.3701510098645,-444.27524,0.3281157,0.040172867,33.688416,2.877565,443.94568,443.9516,445.2194,443.97278,2.861443281173706,1000.0,4.276778535048167
