,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,-828.9121458031692,,,,,,,,,,,,
1,10000,-794.1784275648358,,,,,,,,,,,,
2,20000,-167.73040324280106,-37.397537,0.103103206,0.4512562,2.0888796,-1.3767427,37.52618,36.96469,37.255592,36.922882,2.9331181049346924,1000.0,0.4857422312100728
3,30000,487.55493128920426,-31.970495,0.024942089,0.0055764476,2.4762166,2.7764244,32.076057,31.465366,32.03975,31.651318,3.0236520767211914,1000.0,0.7090846498807272
4,40000,2471.227777005991,-48.440464,0.056893773,0.011601839,4.768569,2.796079,48.210587,47.967068,48.599545,48.083122,3.0256447792053223,1000.0,0.9323717554410299
5,50000,3421.852831588538,-80.22795,0.08233107,0.039764687,9.4412775,2.517015,80.14662,79.773155,80.43519,80.0842,3.154456615447998,1000.0,1.1607633829116821
6,60000,4111.65568590195,-124.832214,0.115274385,-0.018330652,17.50345,3.1590176,124.26163,124.39242,125.196365,124.40577,2.8977391719818115,1000.0,1.3853326479593913
7,70000,4608.4640027187725,-171.95834,0.14878596,-0.03215947,15.443079,3.216146,171.80884,171.54086,172.43684,171.96864,2.982078790664673,1000.0,1.6105165481567383
8,80000,4803.298375209264,-201.15686,0.17529091,0.06086123,13.575496,2.6527987,200.8563,201.09866,201.62189,200.94054,2.909738540649414,1000.0,1.8323364814122518
9,90000,4937.878465505064,-235.5526,0.19668569,0.06891091,12.517245,2.6496396,235.12637,235.40128,236.07375,235.15152,3.1394107341766357,1000.0,2.0597723881403605
10,100000,5075.878493704534,-261.45605,0.2061877,-0.014908884,13.406012,3.0723073,260.84888,260.9386,262.08954,260.9043,3.120288372039795,1000.0,2.292622951666514
11,110000,5210.476238068554,-281.79626,0.21282732,-0.019434871,12.2645855,3.0913177,281.2235,282.1859,282.45416,281.44162,3.1065962314605713,1000.0,2.5238377928733824
12,120000,5299.984837475389,-300.75116,0.21491167,-0.09494485,13.223076,3.4417858,300.44772,300.96173,301.4908,300.59277,2.851689338684082,1000.0,2.7507366220156353
13,130000,5233.722094409206,-308.8467,0.22094119,-0.015353123,14.048311,3.0694897,308.38617,309.2151,309.52487,308.5027,3.040912628173828,1000.0,2.977454662322998
14,140000,5306.551876235527,-315.76874,0.21921636,0.06983857,9.9171505,2.6814175,315.57544,315.80545,316.35657,315.767,2.9728686809539795,1000.0,3.2090895652770994
15,150000,5370.824117296747,-328.1858,0.22539808,0.016397059,12.680387,2.9272528,327.7088,327.89282,328.84558,327.88922,3.156256914138794,1000.0,3.4433870116869607
16,160000,5368.853423708971,-334.79178,0.22784796,0.11570606,8.064031,2.492179,334.65393,335.05182,335.35962,334.81525,2.8708157539367676,1000.0,3.6685323198636373
17,170000,5424.513551901369,-346.432,0.22685519,0.07497832,18.860931,2.6694882,346.55127,346.89743,347.0376,346.83023,2.8865091800689697,1000.0,3.8912117799123127
18,180000,5425.921012287237,-362.6494,0.23473349,0.06606251,9.456226,2.7185638,363.06512,363.18234,363.2876,363.22406,2.8613040447235107,1000.0,4.1120718836784365
19,190000,5564.876240184096,-374.4998,0.22835949,-0.02181597,10.432421,3.0955334,374.24054,374.70416,375.20667,374.49368,3.0094001293182373,1000.0,4.342775209744771
20,200000,5641.150423046731,-381.6681,0.2386665,-0.039322592,8.052022,3.1647596,382.07434,382.26605,382.4234,382.27185,2.8610341548919678,1000.0,4.571134813626608
21,210000,5663.779659744045,-380.98627,0.24074756,0.010955755,9.320448,2.9544928,381.05994,381.4907,381.69757,381.24738,3.1352717876434326,1000.0,4.7981853723526005
22,220000,5705.03777503695,-390.7418,0.23727414,0.004069604,8.849551,2.9828486,390.77618,390.9831,391.4496,390.98486,2.900104522705078,1000.0,5.021592434247335
23,230000,5854.341368128711,-398.97382,0.2390866,0.047731332,8.061731,2.8003597,398.7201,399.10495,399.6433,398.97382,2.8293800354003906,1000.0,5.240560328960418
24,240000,5809.35991440359,-409.01013,0.24157692,-0.028563626,7.2292976,3.1182384,409.32916,409.67126,409.7634,409.511,2.9283041954040527,1000.0,5.4627515316009525
25,250000,5841.32359864787,-417.66812,0.24360047,-0.122866146,10.950355,3.5043757,417.65002,418.4497,418.5218,418.0559,2.850759506225586,1000.0,5.684524154663086
26,260000,5844.460355830859,-403.27197,0.24720265,0.050808936,8.087906,2.7944646,403.233,403.61578,403.96277,403.46448,2.869727373123169,1000.0,5.906675140062968
27,270000,5995.720832859343,-418.20367,0.25067306,-0.047555234,9.791893,3.1897101,418.37454,419.04498,419.00323,418.67102,2.8916964530944824,1000.0,6.127177496751149
28,280000,6072.312660377598,-420.9972,0.25265145,-0.0890431,7.8147254,3.3524346,421.7863,421.39697,421.84418,422.0248,2.862297773361206,1000.0,6.348903318246205
29,290000,5919.585616634098,-441.78003,0.25239757,-0.026981363,12.819527,3.1069002,441.88443,442.48358,442.56418,442.20386,2.9396371841430664,1000.0,6.569939951101939
30,300000,6173.2127822172115,-440.09726,0.2562436,0.08823526,8.35202,2.6556587,440.13196,440.6858,440.77777,440.434,2.9417295455932617,1000.0,6.791428089141846
31,310000,6185.726823752165,-440.05554,0.2594318,0.036201604,9.274907,2.860458,440.34448,440.31073,440.79764,440.45773,2.9329471588134766,1000.0,7.012500139077504
32,320000,5607.0510677464645,-443.92548,0.26084805,-0.010795077,12.146795,3.0413847,444.21173,443.94434,444.7188,444.45856,2.8829357624053955,1000.0,7.233376574516297
33,330000,6350.482601584913,-444.23102,0.26463342,0.0602754,10.115131,2.7722306,443.96014,444.7846,444.96466,444.06073,2.8950469493865967,1000.0,7.457339600721995
34,340000,6302.06424469761,-464.65497,0.26644075,-0.02455764,10.011721,3.0921693,465.50378,465.40533,465.47882,465.79657,2.9721951484680176,1000.0,7.67945970694224
35,350000,6383.200416223945,-450.48932,0.26881015,0.03701812,10.196594,2.862289,450.15866,450.6245,451.25873,450.32037,3.013671875,1000.0,7.903400560220082
36,360000,6401.319448261572,-466.4238,0.2701404,-0.13717647,12.010435,3.507797,466.58643,467.17755,467.3714,466.74823,3.013335943222046,1000.0,8.127633233865103
37,370000,6482.275983619974,-463.3717,0.27752984,0.0136235915,14.04274,2.9509113,463.1546,463.6078,464.19064,463.27722,2.833583354949951,1000.0,8.350405812263489
38,380000,6495.324747242675,-470.5194,0.27224135,-0.005881101,9.442941,3.0216026,470.25366,470.96143,471.342,470.5166,2.862290143966675,1000.0,8.573737577597301
39,390000,6456.77516221774,-478.29776,0.27646366,0.1470304,8.958431,2.4681745,478.12143,478.8579,478.9801,478.34583,2.8402750492095947,1000.0,8.794587882359822
40,400000,6616.641151324011,-489.04327,0.27868012,0.0977048,8.887249,2.6494017,489.2022,489.47144,489.78162,489.43976,2.843151807785034,1000.0,9.013987096150716
41,410000,6606.154554916082,-479.54797,0.27966216,0.0623777,11.945561,2.7769532,479.8001,479.9367,480.3246,480.14233,2.9379167556762695,1000.0,9.235842744509378
42,420000,6098.490784418744,-486.75516,0.2828963,0.074716106,10.039481,2.735889,486.29077,486.97443,487.5291,486.64526,2.9342854022979736,1000.0,9.461081349849701
43,430000,6676.422311254709,-483.11487,0.27970052,0.031302273,10.157818,2.8880863,484.17282,483.4579,483.92267,484.30438,2.803041696548462,1000.0,9.67986308336258
44,440000,6351.685574046607,-493.76154,0.2877098,-0.07724506,9.0460825,3.2684824,494.53476,494.57684,494.7019,494.69205,2.7786433696746826,1000.0,9.900285410881043
45,450000,6701.994789392654,-495.87326,0.2868309,-0.017286714,9.846187,3.060268,496.45456,496.4862,496.75104,496.64386,2.864924669265747,1000.0,10.122153294086456
46,460000,6827.959580202599,-496.0562,0.2937837,-0.01127762,12.416975,3.0383878,495.4909,496.224,496.94885,495.60938,2.8301937580108643,1000.0,10.343479752540588
47,470000,6816.25392495682,-498.3194,0.28969905,0.16900957,8.360704,2.416603,498.89124,498.8637,499.01947,498.97476,2.9635491371154785,1000.0,10.569931928316752
48,480000,6814.510716200978,-497.89825,0.295077,0.011049495,10.587166,2.962554,497.78052,498.24673,498.77243,497.87866,3.042691946029663,1000.0,10.797677099704742
49,490000,6837.966014469899,-514.8478,0.29796395,-0.09067235,10.436845,3.3043065,514.5475,515.45197,515.8324,514.75226,2.968348264694214,1000.0,11.022480030854544
50,500000,7068.7441719750905,-508.1715,0.29946902,-0.010572355,10.461374,3.0353036,508.19266,508.789,509.0805,508.4489,2.8862898349761963,1000.0,11.243263447284699
51,510000,6939.363492433562,-522.0567,0.30619073,0.009045718,11.969107,2.9704573,522.9061,522.4253,522.9662,522.9522,2.989884853363037,1000.0,11.467118032773335
52,520000,7145.545430750137,-521.8606,0.3121164,0.01257056,12.206621,2.9597247,522.22614,522.20703,522.7844,522.5657,2.910400867462158,1000.0,11.68774466117223
53,530000,7147.756412299682,-534.3246,0.31399462,-0.003805181,11.403194,3.0121186,534.85846,535.21844,535.2704,535.0448,2.9321959018707275,1000.0,11.910115798314413
54,540000,7113.038919579174,-527.3276,0.31583747,0.012668036,14.378775,2.9598906,526.98914,527.9988,528.26245,527.2103,3.0131304264068604,1000.0,12.136906349658966
55,550000,7070.747944816535,-535.57153,0.31959507,0.11750595,17.115429,2.6323285,535.6997,536.13,536.41284,535.8815,2.8274385929107666,1000.0,12.36110010544459
56,560000,7226.478341224693,-551.43036,0.32472542,-0.071096644,14.356869,3.2189438,551.9526,551.946,552.4756,552.3952,2.937772274017334,1000.0,12.587266139189403
57,570000,7284.641061053099,-523.81226,0.33020493,0.12151538,12.952357,2.632,524.43616,524.5384,524.68134,524.7292,2.969128370285034,1000.0,12.81103494167328
58,580000,7365.262757567124,-537.81274,0.33406365,0.08029619,12.201307,2.759638,537.3434,537.77496,538.7346,537.4846,2.8340532779693604,1000.0,13.033449860413869
59,590000,7416.850255168586,-547.6238,0.33699703,-0.0045243967,12.832729,3.0134258,548.06226,548.0941,548.63934,548.2872,2.826378583908081,1000.0,13.254354059696198
60,600000,7457.711510556827,-551.7112,0.3475926,-0.03465122,11.838836,3.0996892,551.8633,552.244,552.78864,552.0582,2.8313772678375244,1000.0,13.475380142529806
61,610000,7633.453540905515,-551.85925,0.34465596,0.00017157942,12.935004,2.9995022,552.3801,552.2551,552.893,552.5756,2.9526774883270264,1000.0,13.698897937933603
62,620000,7661.124523227021,-554.85535,0.35296828,-0.0015055016,18.998423,3.0042653,554.6317,555.11505,555.9157,554.9861,2.791748285293579,1000.0,13.917301519711812
63,630000,7737.598539617544,-552.5169,0.36253265,-0.02346034,21.661797,3.0647125,552.151,552.53394,553.6279,552.41364,2.8485822677612305,1000.0,14.138109576702117
