,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,-211.41103387034565,,,,,,,,,,,,
1,10000,-160.75200603993648,,,,,,,,,,,,
2,20000,-253.41223501197388,-38.549034,0.10370106,0.4087602,2.9047704,-0.94171643,38.770203,38.0133,38.451378,38.10628,3.314936637878418,1000.0,0.49853763977686566
3,30000,1242.037942083781,-30.129217,0.025263784,-0.007933919,4.1440363,3.314043,30.15638,29.66885,30.212944,29.714298,3.1889779567718506,1000.0,0.7274562239646911
4,40000,1770.8516292932193,-52.208626,0.054573454,0.0029125307,5.981848,2.946631,51.92793,51.774487,52.36944,51.808174,2.971167802810669,1000.0,0.9509051839510599
5,50000,2893.1953943819235,-78.25188,0.073213406,0.0096250735,8.819403,2.868534,77.59683,77.7909,78.46189,77.4982,2.91373348236084,1000.0,1.1734044353167217
6,60000,3373.12173433561,-106.31411,0.0939536,-0.010474006,11.302347,3.1114807,105.45954,105.96843,106.60645,105.44423,3.5518593788146973,1000.0,1.407806889216105
7,70000,3725.4368272131733,-131.9514,0.1155306,0.020071011,16.549467,2.826271,131.42609,131.36826,132.27791,131.4156,3.2078492641448975,1000.0,1.639760931332906
8,80000,4126.764927250952,-165.19394,0.12265955,0.0042625973,18.920944,2.9652486,164.883,164.69778,165.55765,164.92117,2.969489097595215,1000.0,1.8681605259577434
9,90000,4473.404700780169,-191.6041,0.14061217,-0.010972802,17.347109,3.0780358,191.78226,191.09132,192.0369,191.84894,2.8663978576660156,1000.0,2.0896111687024432
10,100000,4352.256033531053,-227.3506,0.1586001,-0.0065489206,42.421486,3.041292,225.7435,227.09633,227.83295,225.90503,2.8622934818267822,1000.0,2.3099072575569153
11,110000,5287.036761853802,-229.78041,0.17230952,-0.016868684,24.520079,3.0978975,227.91649,229.15923,230.31421,227.96036,2.9457125663757324,1000.0,2.532179093360901
12,120000,5463.748993199739,-259.4076,0.18474224,-0.022227604,23.100277,3.120317,259.79276,259.33725,259.98407,259.83044,2.914294719696045,1000.0,2.7587528427441916
13,130000,5610.499148391857,-282.1022,0.19303395,0.03260832,25.615173,2.8310747,282.43875,282.00732,282.64868,282.4776,2.823302984237671,1000.0,2.982828422387441
14,140000,5937.959781019088,-301.84927,0.20136951,-0.033546187,42.983887,3.1665902,302.28522,301.48853,302.48694,302.20007,3.02319598197937,1000.0,3.207433029015859
15,150000,6044.075617239826,-328.58716,0.21086898,-0.0030888245,19.088602,3.014648,327.6947,327.99493,329.22284,327.69,3.037975549697876,1000.0,3.4350968758265177
16,160000,6410.270367838227,-357.32562,0.2250981,-0.111399055,21.929783,3.494891,357.10278,357.10608,358.1123,357.0108,2.773796319961548,1000.0,3.6565948923428855
17,170000,6350.593303523453,-365.15744,0.24183334,0.10777188,19.996628,2.5543547,365.625,365.51376,365.77518,365.4162,2.8629825115203857,1000.0,3.883426300684611
18,180000,6678.871132001698,-380.86188,0.24805214,0.05558273,22.002968,2.7759233,380.2317,380.7658,381.55048,380.1906,3.11295747756958,1000.0,4.1163501858711244
19,190000,6925.954653266347,-400.94797,0.26146892,0.038254343,31.441889,2.8536944,401.1272,400.8135,401.69412,401.07068,2.851562738418579,1000.0,4.338693825403849
20,200000,7110.204946302389,-409.23734,0.27241042,0.049441382,23.232784,2.818504,408.80984,409.3169,410.00513,408.5289,2.800241470336914,1000.0,4.559963512420654
21,210000,7400.886957763052,-424.89917,0.2873555,0.068148255,18.931435,2.7628434,424.9677,425.15805,425.69305,424.86316,2.8781039714813232,1000.0,4.783801066875458
22,220000,7496.423358181705,-445.70526,0.29793808,-0.029462699,22.11255,3.0988889,445.7987,445.98978,446.62854,445.69843,2.8633899688720703,1000.0,5.004715605576833
23,230000,7654.631654473119,-465.12033,0.30620575,-0.005666079,20.691347,3.0185041,466.01468,465.39288,466.04462,465.88324,2.8462865352630615,1000.0,5.227779849370321
24,240000,7812.818061492571,-460.9641,0.31626523,0.053576194,22.561523,2.8305974,460.78848,460.45117,461.8593,460.54843,2.8984110355377197,1000.0,5.450864525636037
25,250000,7926.924545951772,-483.49582,0.32653642,0.02650459,22.922281,2.918831,483.22675,483.4627,484.4489,483.22003,2.8857638835906982,1000.0,5.672056162357331
26,260000,8038.971857645748,-504.89777,0.33501437,-0.13649878,34.457798,3.4074416,503.78998,504.80676,506.0393,503.73328,2.7750673294067383,1000.0,5.891353917121887
27,270000,8188.386557768744,-525.7054,0.3469298,-0.053258907,24.0658,3.1535149,527.2844,526.119,526.79944,527.2882,2.850815773010254,1000.0,6.110971728960673
28,280000,8164.7270652532,-514.07294,0.35538056,-0.03678941,23.939503,3.1035213,514.24316,513.71704,515.17596,514.20874,2.9578990936279297,1000.0,6.334123412768046
29,290000,8350.90307282858,-533.946,0.3570143,-0.02851404,25.847149,3.079868,534.06824,533.8959,535.0456,534.02747,3.068230628967285,1000.0,6.55959214369456
30,300000,8219.678037878079,-549.03613,0.36202693,0.11834212,23.451468,2.6731124,548.2483,548.92206,550.00385,548.1565,3.0931527614593506,1000.0,6.791034507751465
31,310000,8461.00042095477,-562.4479,0.3716583,-0.085975714,37.96159,3.23133,563.0713,562.6193,563.6488,563.1351,2.9044039249420166,1000.0,7.021042271455129
32,320000,8492.630926282278,-571.7573,0.37634778,-0.14481787,22.730194,3.384798,572.1304,572.3025,573.0311,572.0357,2.886815071105957,1000.0,7.243253910541535
33,330000,8703.913434192107,-559.3098,0.37409785,0.0754406,26.813465,2.7983398,560.24976,559.50476,560.3567,560.0608,2.732224225997925,1000.0,7.462113038698832
34,340000,8621.127396783297,-583.4772,0.38478762,-0.0625588,24.192772,3.16258,583.1023,583.6126,584.6941,583.104,2.797244071960449,1000.0,7.680590840180715
35,350000,8548.706371866694,-582.6096,0.38779566,0.13220587,22.711777,2.6590836,582.6918,582.86865,583.6408,582.41174,2.984279155731201,1000.0,7.907834843794505
36,360000,8755.942803904238,-609.32263,0.39414674,-0.09931693,37.600803,3.2519794,608.799,609.33734,610.6044,609.0292,2.9542644023895264,1000.0,8.134130656719208
37,370000,8222.030518829113,-597.8633,0.3953408,-0.02889119,49.058044,3.073079,597.7068,597.7599,599.0781,597.7766,2.804973602294922,1000.0,8.356474502881367
38,380000,8886.012578839987,-598.28467,0.40149882,-0.05853842,77.638596,3.1457996,597.6824,598.1803,599.5477,597.7179,2.909238815307617,1000.0,8.579110026359558
