,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,192.65912777325417,,,,,,,,,,,,
1,10000,148.14414528802803,,,,,,,,,,,,
2,20000,353.8194602542484,-41.762894,0.10400962,0.5910819,7.0898457,-1.6829542,41.977226,41.235077,41.58785,41.131813,3.9165923595428467,824.6,0.4900604406992594
3,30000,762.4307202444659,-29.974987,0.024059353,0.0024809134,4.830368,3.8968837,29.92698,29.582132,30.068745,29.47817,4.5257182121276855,1000.0,0.7710603753725688
4,40000,748.9141801870824,-31.991041,0.027509835,-0.0024839854,2.6419501,4.090295,31.998165,31.604197,32.103565,31.745508,4.254234552383423,945.5,1.0473119775454203
5,50000,706.2177374691822,-37.026447,0.028918235,-0.009172939,3.391355,4.3172026,36.98523,36.850895,37.151295,36.825436,3.928983211517334,905.3,1.3192055304845174
6,60000,718.0866122652623,-38.871292,0.030764567,-0.0031029733,3.0452042,4.1008625,38.898384,38.667194,38.99745,38.764282,4.501667022705078,906.9,1.599390697479248
7,70000,930.6364109032149,-41.71051,0.03177091,-0.008349199,2.5367346,4.2627935,41.781155,41.24038,41.845947,41.50736,4.710865259170532,923.8,1.885346738497416
8,80000,863.3543023432782,-46.9685,0.03404087,0.002707486,2.758792,3.9204636,47.22448,46.803905,47.10195,47.076324,4.5968241691589355,1000.0,2.1679053703943887
9,90000,1009.8957310997273,-52.51207,0.03637928,-0.000112766866,2.770903,4.0030994,52.216373,52.299065,52.6577,52.161682,3.9305670261383057,903.7,2.436331844329834
10,100000,793.1599674133546,-56.725456,0.03900517,0.0018138443,3.664479,3.9534972,57.018486,56.537186,56.879665,57.03086,2.952547311782837,658.3,2.6903833826382955
11,110000,933.1329678070231,-66.00458,0.040127907,-0.006687173,4.157799,4.1666465,65.59123,66.048615,66.17178,65.59975,3.5661582946777344,805.3,2.9571576674779254
12,120000,1109.7012614948994,-66.48941,0.04256719,0.0039502913,4.6711473,3.9071984,66.17926,66.29462,66.655716,66.03295,3.515185832977295,781.5,3.2182674566904703
13,130000,1545.5768976334512,-72.08022,0.043676063,-0.006073289,6.6235323,4.1390533,71.793335,71.70056,72.261,71.32776,4.331526041030884,946.4,3.4937526981035867
14,140000,1145.2011558910963,-76.74715,0.045461264,0.0003828603,6.5236235,3.9915783,76.59646,76.5349,76.92861,76.50642,3.3119442462921143,745.3,3.748671241601308
15,150000,1026.1996631020843,-88.49095,0.0457722,-0.011280749,5.932668,4.2464542,88.607254,88.286606,88.68533,88.60077,2.994220018386841,658.5,4.002896384398142
