,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,11.303742949664196,,,,,,,,,,,,
1,10000,14.887700323226884,,,,,,,,,,,,
2,20000,311.8355380855548,-104.67001,0.2532028,-0.013312422,22.92397,1.5525762,100.869225,101.08565,105.063126,101.2854,0.4738271236419678,138.7,0.3514223297437032
3,30000,316.21649416461435,-147.7845,0.2133136,0.030261822,27.668417,1.3581346,143.78372,144.53925,148.0742,144.27249,0.44809389114379883,122.3,0.541937239964803
4,40000,1278.77671489452,-159.36906,0.2239877,-0.015371675,58.791183,1.5686274,154.70847,154.88707,159.72043,155.49072,1.7699320316314697,489.5,0.7569760958353678
5,50000,1264.2264811794153,-171.59384,0.23216365,0.053297773,120.85991,1.2704301,167.93613,167.82312,171.88878,167.508,1.453277587890625,404.7,0.9645295778910319
6,60000,1339.2774026692007,-190.12885,0.21410164,0.036719274,28.11617,1.328496,187.87808,188.30518,190.41327,188.25497,1.797271728515625,523.3,1.1811638394991557
7,70000,1917.5936230678908,-198.06369,0.19225766,0.005795708,30.099422,1.4698546,194.66919,195.0471,198.34628,195.25436,2.7501580715179443,734.4,1.4135857303937276
8,80000,997.6575084726668,-199.00859,0.18193473,0.020744285,48.26404,1.3859797,194.44528,196.03009,199.26074,194.59247,1.1000726222991943,308.3,1.616901163260142
9,90000,1843.515350005441,-209.84984,0.17754199,-0.034035943,22.600052,1.6917064,207.8153,208.26517,210.1502,208.70987,2.008232831954956,563.0,1.8319792071978251
10,100000,1836.9772951346688,-216.29239,0.1639361,-0.03665363,24.587166,1.7235849,214.36249,215.26076,216.57495,214.84569,2.098031759262085,588.0,2.050644552707672
11,110000,2815.642393930736,-223.77136,0.15335333,0.008762062,26.351494,1.4428635,221.04282,222.87631,223.99263,222.0751,3.3513944149017334,944.5,2.288827427228292
12,120000,2544.9038753429845,-231.38315,0.14512013,0.05550225,23.127352,1.1175427,228.38634,229.34087,231.54532,229.48093,2.8507304191589355,818.7,2.5186006824175515
13,130000,2601.4530578695694,-230.36887,0.14042471,0.027377155,34.45167,1.3050404,229.2449,228.36157,230.55212,229.5446,2.877908945083618,827.2,2.749567914009094
14,140000,2461.6789260645955,-238.27869,0.13943033,-0.033944927,93.92119,1.7434545,237.43591,237.3265,238.52179,237.93008,2.8350415229797363,791.9,2.9768390417099
15,150000,2349.9306221865004,-242.73312,0.12718797,0.0079463385,13.820811,1.4375229,241.58032,241.92747,242.91595,242.12134,2.531661033630371,730.7,3.1992431124051413
16,160000,2919.9127826924173,-255.40834,0.11979347,0.027974755,15.547502,1.2664752,254.22736,254.35788,255.56006,254.39667,3.227874755859375,945.0,3.4325332045555115
17,170000,3231.4214724140156,-259.39148,0.1176294,-0.011184691,12.895468,1.5950842,258.3736,258.3249,259.5791,258.66125,3.331591844558716,1000.0,3.66776256163915
18,180000,2857.45098565821,-256.30927,0.11694241,0.0337946,8.763693,1.211015,255.57721,255.54019,256.4509,256.03802,2.866149663925171,864.6,3.894883596897125
19,190000,2934.6626745227654,-260.96246,0.11466808,-0.015816819,21.127497,1.6379356,259.3304,260.2639,261.15027,259.67175,3.0668509006500244,873.7,4.127525647481282
20,200000,3264.9344404228414,-269.53857,0.11122597,0.02458169,6.7078133,1.2789931,268.8828,269.4792,269.68085,269.17236,3.3358609676361084,1000.0,4.364489575227101
21,210000,2178.4455249081893,-265.07285,0.1085555,0.006388954,9.896834,1.4411457,263.0224,264.06274,265.22928,263.34625,2.2222304344177246,649.5,4.583117171128591
22,220000,2383.5888939674874,-271.44653,0.10727495,-0.026592385,15.805506,1.74789,270.4515,270.53726,271.63403,271.20105,2.3684945106506348,714.1,4.801446402072907
