,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,18.627737550358543,,,,,,,,,,,,
1,10000,21.005214787860044,,,,,,,,,,,,
2,20000,292.4606778589927,-98.593094,0.19343568,0.03127023,25.619661,1.338343,94.85895,95.242645,98.851974,95.59502,0.4119246006011963,120.8,0.3625493089358012
3,30000,370.36843752162565,-146.32292,0.19938134,0.022306096,39.87277,1.3881234,142.03326,141.97559,146.59969,142.334,0.5324711799621582,146.2,0.5536243160565694
4,40000,491.133916909675,-155.03903,0.16432346,-0.01596484,36.377613,1.5971549,152.96088,153.66916,155.30148,153.38655,0.5663406848907471,161.7,0.7485273520151774
5,50000,425.8598553069758,-155.73439,0.16919126,0.0039099534,21.271261,1.4768903,152.25684,154.21498,155.98427,153.35034,0.5437085628509521,156.4,0.9365864157676697
6,60000,564.4185877702154,-175.52202,0.17641982,0.04713744,23.582146,1.232811,174.59018,174.56992,175.7395,175.09894,0.710946798324585,200.2,1.1277583082516989
7,70000,1131.6532664156434,-189.16208,0.17676328,0.029301219,30.743332,1.3342347,186.5552,185.85951,189.39792,186.73625,1.3481605052947998,380.1,1.327053431669871
8,80000,937.4568001878039,-197.38933,0.17819999,0.07483773,13.193033,1.0800352,196.53125,196.75937,197.5818,197.21445,1.017017126083374,296.2,1.5204397439956665
9,90000,2174.6777097875424,-214.54794,0.16387703,-0.02025178,25.275673,1.623579,212.9728,212.93762,214.814,213.81085,2.41806697845459,694.0,1.7369825998942057
10,100000,1460.6710868288687,-223.68259,0.15706922,-0.0023598187,20.019701,1.5150242,220.83371,221.12598,223.92055,220.98398,1.6341583728790283,463.6,1.942270572980245
11,110000,2616.5035748105774,-224.27914,0.14604743,0.029923951,15.074734,1.295108,220.50818,222.39435,224.46829,221.05457,2.985154628753662,840.0,2.1710758169492084
12,120000,2251.178957874733,-234.66173,0.14465332,0.036592983,13.985241,1.2470298,233.44592,233.43158,234.8421,233.77687,2.6374590396881104,762.5,2.392010466257731
13,130000,1381.8365562706626,-233.21396,0.14224549,0.018286793,28.671257,1.3714421,232.29848,232.12115,233.40904,232.52243,1.4816546440124512,422.5,2.594797054926554
14,140000,2523.1051412315305,-235.18654,0.13757062,0.008570857,34.432426,1.4376985,232.12962,233.51366,235.38432,233.6704,2.943814277648926,826.5,2.8227458278338116
15,150000,1898.8509439766895,-249.29846,0.12784435,-0.006879612,10.160107,1.5538123,246.59996,246.9878,249.4971,246.97922,2.0724916458129883,602.9,3.0364514271418255
