,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,3.5646538575807343,,,,,,,,,,,,
1,10000,3.6282566722815206,,,,,,,,,,,,
2,20000,7.430175474085523,-47.96656,0.09400641,0.656449,0.047604676,-3.9830236,48.16738,47.659737,47.592125,47.690716,2.727382183074951,1000.0,0.4345029513041178
3,30000,55.84181598741337,-33.802048,0.0106452275,0.051868603,0.016719177,-1.8724747,34.121292,33.76761,33.782116,33.795628,2.7293307781219482,1000.0,0.660507341225942
4,40000,25.936569632595457,-23.61681,0.0043885782,-0.0020407976,0.019768182,3.4650247,23.79883,23.568226,23.632015,23.58769,2.759207010269165,1000.0,0.8852779229482015
5,50000,90.30412122460953,-18.62466,0.006482615,0.0030564014,0.028511658,2.5285234,18.6866,18.529678,18.641048,18.543095,2.761261224746704,1000.0,1.1090296149253844
6,60000,112.29366100341193,-15.70623,0.0066408366,0.00089578895,0.05254225,2.865109,15.739155,15.660162,15.725258,15.642178,2.66113018989563,1000.0,1.3344895323117574
7,70000,178.5345361396852,-14.996274,0.0070253382,0.0009539769,0.040843353,2.8642092,15.048483,14.955757,15.016396,14.965209,2.6712453365325928,1000.0,1.556496222813924
8,80000,163.95795851276375,-14.906153,0.0075327447,0.0020197695,0.080655396,2.7318683,14.882519,14.839237,14.926731,14.810457,2.7729156017303467,1000.0,1.7789114912350972
9,90000,289.50102822836675,-15.158192,0.008830794,0.0025100315,0.122438766,2.7157636,15.094843,15.100311,15.182175,15.038324,2.7369625568389893,1000.0,2.002551547686259
10,100000,357.1147674583485,-15.777097,0.008660302,0.00016392076,0.11418563,2.9810722,15.80007,15.739353,15.802914,15.749363,2.732729434967041,1000.0,2.227931559085846
11,110000,474.98491584615385,-17.720251,0.009830975,-0.0035250578,0.10813333,3.3585663,17.734997,17.670513,17.753271,17.703472,2.6846842765808105,1000.0,2.4537299553553265
12,120000,388.64793887507284,-18.846474,0.010470659,-0.002819459,0.123160794,3.2692723,18.930693,18.801819,18.880705,18.888382,2.7146317958831787,1000.0,2.6758421738942464
13,130000,429.2317072554494,-20.631933,0.010441064,0.0027967715,0.12015704,2.7321372,20.64895,20.61263,20.660461,20.610922,2.7235422134399414,1000.0,2.898814908663432
14,140000,452.9352992305686,-22.977804,0.010593241,-0.0034336448,0.10725467,3.3241353,22.979183,22.949879,23.01302,22.933159,2.7494540214538574,1000.0,3.1272518356641132
15,150000,507.90413207260383,-25.36211,0.011532521,-0.0067587732,0.1698216,3.586062,25.314844,25.33691,25.403467,25.286613,2.691757917404175,1000.0,3.3545430739720663
16,160000,503.6540802352001,-26.189968,0.012105003,-0.002418655,0.088787384,3.1998062,26.220078,26.16275,26.228703,26.178493,2.6884822845458984,1000.0,3.5802441875139874
17,170000,502.1350922698398,-26.730701,0.012881101,-0.0059948573,0.11271593,3.4653993,26.800161,26.695358,26.775341,26.75156,2.776003122329712,1000.0,3.807227162520091
18,180000,478.7433792439767,-30.048792,0.013754322,-0.0052767675,0.12069746,3.383644,30.044437,30.048172,30.09533,30.00739,2.7657968997955322,1000.0,4.034113097190857
19,190000,501.15529734616257,-30.502098,0.014029174,0.0047894213,0.18669137,2.6586099,30.421206,30.477552,30.539398,30.381512,2.682157278060913,1000.0,4.259178884824117
20,200000,536.5761967653751,-30.102757,0.014577373,0.0026167992,0.09104161,2.820489,30.0694,30.078516,30.143871,30.034477,2.7010865211486816,1000.0,4.483526810010274
21,210000,571.505061827278,-32.463943,0.015033476,-0.0023236717,0.13081142,3.1545665,32.46959,32.486603,32.511368,32.442772,2.728933572769165,1000.0,4.70860290924708
22,220000,554.5105547149223,-33.69904,0.014714824,-0.002810193,0.08312008,3.190977,33.737816,33.681904,33.745995,33.7084,2.7525370121002197,1000.0,4.935628028710683
23,230000,595.271823456749,-32.892967,0.014996001,-0.0038484973,0.08162011,3.256635,32.941467,32.852493,32.941803,32.88572,2.660933256149292,1000.0,5.16150803565979
24,240000,585.4815049822693,-36.093025,0.015256404,-0.0060102413,0.07397423,3.3939488,36.129,36.087715,36.144806,36.093452,2.7889182567596436,1000.0,5.387218916416169
25,250000,586.5735328822217,-36.757805,0.014967263,0.00016086988,0.06814221,2.989252,36.789894,36.74128,36.80255,36.764748,2.760648488998413,1000.0,5.612964888413747
26,260000,602.9539209689134,-38.314583,0.01529994,-0.00022031763,0.06582977,3.0144,38.368023,38.314003,38.360703,38.335823,2.714550256729126,1000.0,5.84114769299825
27,270000,599.9266675015309,-37.67223,0.015627816,0.0021549163,0.08047663,2.8621101,37.69846,37.623463,37.71696,37.65985,2.6745338439941406,1000.0,6.066958129405975
28,280000,611.2446286190104,-39.045517,0.015614362,3.960135e-05,0.058310088,2.9974637,39.048843,39.021835,39.092323,39.004246,2.766418695449829,1000.0,6.291064433256785
29,290000,616.1112925915314,-41.444035,0.015760371,-0.0034691119,0.10086367,3.2201161,41.48548,41.475677,41.49478,41.45694,2.6892590522766113,1000.0,6.51379945675532
30,300000,606.9685376023153,-41.132416,0.015644388,0.0069489796,0.080190666,2.5558167,41.20041,41.143166,41.1724,41.16942,2.79062819480896,1000.0,6.741226307551066
31,310000,601.0773409335136,-41.332954,0.016134188,0.0052428907,0.1338353,2.6750445,41.434578,41.34146,41.376114,41.396114,2.6381921768188477,1000.0,6.964911965529124
32,320000,623.1062408799653,-41.40594,0.01632227,0.010517181,0.12555864,2.3556545,41.40792,41.3608,41.44439,41.373528,2.8012773990631104,1000.0,7.192385117212932
33,330000,635.8091316005,-43.69111,0.015985884,-0.008393755,0.14147143,3.525073,43.73912,43.706966,43.74746,43.71628,2.6909947395324707,1000.0,7.417318987846374
34,340000,642.1347795822312,-44.487125,0.016347585,-0.0032659476,0.074989185,3.1997817,44.502495,44.47398,44.539436,44.474308,2.732729911804199,1000.0,7.648011370499929
35,350000,656.5191454061226,-43.74371,0.016719518,-0.0070070354,0.108836815,3.4190931,43.79568,43.765984,43.800877,43.76569,2.6664514541625977,1000.0,7.8748567461967465
36,360000,645.403733077346,-44.90123,0.01649952,0.006775156,0.09511417,2.5893726,44.953186,44.90309,44.943954,44.92632,2.67974591255188,1000.0,8.098955341180165
37,370000,644.5174694480482,-47.262875,0.016844258,-0.0003953937,0.081739746,3.0234733,47.323036,47.27594,47.313805,47.303307,2.6748204231262207,1000.0,8.323377430438995
38,380000,657.3319835999444,-46.62565,0.016931703,0.010073263,0.07910474,2.405065,46.571228,46.614326,46.66637,46.549744,2.68701434135437,1000.0,8.547243881225587
39,390000,658.4233297205526,-46.344685,0.017251842,-0.0012865334,0.11122483,3.0745738,46.40274,46.39073,46.397728,46.36129,2.682276725769043,1000.0,8.771978342533112
40,400000,660.0259378408604,-46.666748,0.017251924,-6.5436936e-05,0.10953534,3.003793,46.740463,46.708538,46.71857,46.717415,2.630246162414551,1000.0,8.995457049210867
41,410000,670.521930505947,-48.280758,0.017499486,-0.0016514354,0.14600527,3.0943704,48.200623,48.28816,48.334908,48.17395,2.673031806945801,1000.0,9.21741807460785
42,420000,662.9983330903642,-49.102966,0.017182441,0.0041767387,0.073498294,2.7569184,49.14267,49.11918,49.15034,49.120445,2.6772685050964355,1000.0,9.440673049290975
43,430000,661.6524072744907,-47.03886,0.017524553,-0.00018658815,0.04903672,3.0106473,47.062164,47.050808,47.09162,47.020874,2.706160306930542,1000.0,9.664971701304118
44,440000,670.1701453725843,-49.079056,0.017533824,-0.00830655,0.08888921,3.4737444,49.086914,49.091064,49.13996,49.05579,2.7032876014709473,1000.0,9.89130223194758
45,450000,683.5054938879791,-51.1043,0.017483696,0.0047518974,0.06971889,2.72821,51.07982,51.115814,51.152,51.058086,2.809859037399292,1000.0,10.120422120889028
46,460000,682.9830218947774,-49.646107,0.017682554,0.0010847095,0.09824696,2.9386566,49.666424,49.66246,49.698067,49.638115,2.6462860107421875,1000.0,10.341641851266225
47,470000,680.7137745951147,-50.160416,0.018102221,-0.0109558,0.1389873,3.6052186,50.22323,50.17346,50.225677,50.19671,2.640530586242676,1000.0,10.56847063700358
48,480000,701.0573029415169,-50.602562,0.017877296,0.005175455,0.16472393,2.7105012,50.676685,50.61897,50.651016,50.661182,2.633212089538574,1000.0,10.793155523141225
49,490000,696.4935460257085,-50.68401,0.01809165,-0.009482058,0.123694085,3.5241122,50.795204,50.7033,50.74777,50.767963,2.6867289543151855,1000.0,11.018702852725983
50,500000,701.9965085947217,-53.080578,0.018091021,-0.0011786057,0.053544823,3.0651488,53.11401,53.07839,53.136032,53.09318,2.6078851222991943,1000.0,11.241520122687023
51,510000,705.1777195529048,-50.89257,0.017825304,0.0006716397,0.100251034,2.9623208,50.894497,50.867535,50.945374,50.86557,2.6098291873931885,1000.0,11.465185836950939
52,520000,709.8053124270765,-51.498695,0.01786399,0.00062413025,0.08881472,2.9650621,51.589092,51.50574,51.551666,51.560436,2.78027081489563,1000.0,11.689976930618286
53,530000,712.2476138293788,-51.822117,0.01835876,0.007139301,0.08727028,2.611123,51.920937,51.79648,51.870056,51.89017,2.6857693195343018,1000.0,11.910565296808878
54,540000,717.1042382713381,-54.30277,0.01835276,0.009469325,0.073731825,2.484038,54.344097,54.30539,54.34836,54.326775,2.6521852016448975,1000.0,12.133712538083394
55,550000,721.735818029033,-53.596725,0.018159194,0.003705951,0.11617556,2.795919,53.61434,53.58272,53.647495,53.584236,2.7248892784118652,1000.0,12.3583309729894
56,560000,728.5107806075017,-54.754044,0.0180296,0.002268043,0.09472096,2.8742044,54.86689,54.783966,54.80587,54.847385,2.6808910369873047,1000.0,12.582994425296784
57,570000,712.9482407436358,-56.154457,0.018303452,-0.00056588557,0.091072105,3.030917,56.166435,56.192547,56.209938,56.144676,2.6855905055999756,1000.0,12.807014528910319
58,580000,717.6542170522248,-57.27943,0.018275822,-0.004512449,0.056793045,3.2469082,57.281914,57.298435,57.338768,57.265007,2.7307562828063965,1000.0,13.032214879989624
59,590000,734.9438548626765,-56.02343,0.018119978,-0.0028809258,0.081422694,3.1589918,56.0399,56.04786,56.080666,56.017845,2.730872392654419,1000.0,13.255638972918193
60,600000,706.4166826574839,-55.947052,0.018157424,-8.19586e-05,0.13808003,3.004514,56.041313,55.948116,56.001606,56.023438,2.684218168258667,1000.0,13.478806304931641
61,610000,744.5979051521153,-56.711075,0.018088588,0.00921912,0.056426987,2.490335,56.76449,56.72934,56.75612,56.740902,2.635455369949341,1000.0,13.700245376427969
62,620000,737.9335895189615,-55.4972,0.018147655,0.005064818,0.11122504,2.7209105,55.61136,55.51799,55.546577,55.584206,2.662815570831299,1000.0,13.925063141187032
63,630000,638.1549790645349,-56.664482,0.017844887,-0.007301908,0.092242345,3.4091876,56.76384,56.697014,56.725323,56.736786,2.687495470046997,1000.0,14.150321161746978
64,640000,715.2175423668141,-56.927948,0.018090727,-0.0003842616,0.14311484,3.0212407,57.04396,56.95526,56.9826,57.021027,2.685387372970581,1000.0,14.37300771077474
65,650000,746.6764265827177,-56.131325,0.01787132,-0.005523728,0.06564674,3.3090832,56.16069,56.15765,56.19046,56.14449,2.7516047954559326,1000.0,14.601802718639373
66,660000,748.013656666488,-57.695602,0.018016635,-0.0060717687,0.13906342,3.337009,57.73314,57.71948,57.755722,57.70053,2.7094318866729736,1000.0,14.824664962291717
67,670000,748.0653090647627,-56.624565,0.017772056,-0.007623771,0.0972112,3.428975,56.699303,56.61904,56.685505,56.663345,2.820631504058838,1000.0,15.048691423734029
68,680000,753.5809550892143,-59.162468,0.017942687,0.00065044116,0.1227473,2.963749,59.190372,59.209614,59.21565,59.16951,2.6727311611175537,1000.0,15.271507879098257
69,690000,750.3802988015225,-59.26464,0.01820431,-0.0032701497,0.06761095,3.179636,59.331715,59.30228,59.322525,59.30429,2.743448495864868,1000.0,15.4953448732694
70,700000,759.5376110114534,-60.44272,0.017877892,-0.0011759403,0.098313004,3.0657763,60.486088,60.471,60.497528,60.459362,2.6823949813842773,1000.0,15.72364219824473
71,710000,749.6202154843111,-58.589935,0.018066676,-0.001415685,0.07289351,3.0783591,58.66374,58.644096,58.645554,58.626587,2.662599802017212,1000.0,15.946452442804972
72,720000,764.250740525556,-57.637756,0.018373327,0.0023130188,0.19061042,2.87411,57.682213,57.66746,57.690567,57.649002,2.781874656677246,1000.0,16.17321090300878
73,730000,739.7859338318555,-60.30809,0.01781956,-0.0087634,0.07574688,3.4917853,60.31826,60.313812,60.370308,60.28292,2.6388211250305176,1000.0,16.397653357187906
74,740000,712.737342676777,-60.64039,0.017996969,0.0049885814,0.13561717,2.7228098,60.70991,60.703987,60.689392,60.681866,2.6693191528320312,1000.0,16.622520744800568
75,750000,777.7510756449153,-60.076717,0.017785883,-0.0011255118,0.107533745,3.0632813,60.179115,60.079353,60.131203,60.143677,2.781425952911377,1000.0,16.852775382995606
76,760000,780.8753097077521,-60.74597,0.017823927,0.0064373417,0.08679844,2.638837,60.824898,60.76464,60.793007,60.79093,2.704195737838745,1000.0,17.079823160171507
77,770000,777.9392873841061,-60.391685,0.0181126,-0.004397433,0.2121486,3.242783,60.403404,60.362278,60.450417,60.370068,2.693284034729004,1000.0,17.30651448170344
78,780000,669.8016010414685,-63.798584,0.017852327,-0.0066948216,0.08261079,3.3750112,63.802864,63.832027,63.858837,63.788574,2.6920623779296875,1000.0,17.53146470785141
79,790000,767.5016908638429,-59.071487,0.017866181,0.004514197,0.082465604,2.7473328,59.152485,59.073128,59.120567,59.115677,2.7468934059143066,1000.0,17.75929456949234
80,800000,784.7429916071179,-60.129883,0.017419413,-0.003702322,0.073254354,3.2125401,60.230816,60.150032,60.18584,60.20343,2.6815531253814697,1000.0,17.98068814277649
