,step,reward,actor_loss,alpha,alpha_loss,critic_loss,logp,next_q,q1,sampled_q,target_q,eval_time,eval_step,time
0,0,17.870345272491328,,,,,,,,,,,,
1,10000,18.757236739845236,,,,,,,,,,,,
2,20000,7.1218732059420855,-48.179234,0.09385281,0.6547834,0.044143546,-3.976706,48.34169,47.857372,47.806007,47.862347,2.7475149631500244,1000.0,0.42956066131591797
3,30000,60.39654441402233,-34.04476,0.010969729,0.04326431,0.02547174,-0.9439726,34.316956,33.98134,34.034405,33.984833,2.6940762996673584,1000.0,0.6510583877563476
4,40000,59.007524280049424,-23.316801,0.0049208347,0.001017411,0.018746773,2.7932441,23.49208,23.25975,23.330547,23.275242,2.657670497894287,1000.0,0.8729365388552348
5,50000,59.93841375789759,-18.001093,0.005332623,-0.00039474986,0.05402439,3.0740256,18.060505,17.93748,18.017487,17.911085,2.7473509311676025,1000.0,1.097373334566752
6,60000,81.10482481984438,-14.23859,0.005007079,-0.0021216013,0.035364754,3.4237204,14.25053,14.173458,14.2557335,14.135276,2.6515350341796875,1000.0,1.3193492889404297
7,70000,203.7001543597222,-12.612472,0.0050941636,-0.00010280352,0.037345685,3.0201805,12.667888,12.557274,12.627857,12.585596,2.722134828567505,1000.0,1.5438585559527078
8,80000,123.364793083806,-12.944272,0.0062295683,-0.0015504111,0.04268592,3.2488794,12.954222,12.88029,12.964512,12.892961,2.6144461631774902,1000.0,1.7675256252288818
9,90000,182.7536434997731,-12.344271,0.0064549437,0.00080596097,0.05280222,2.8751407,12.366861,12.30484,12.362829,12.317217,2.680030584335327,1000.0,1.9951446255048115
10,100000,256.79335860377415,-13.348167,0.007756763,0.001141405,0.059595615,2.8528504,13.325878,13.29581,13.370296,13.295948,2.7114555835723877,1000.0,2.2187098979949953
11,110000,357.4910055504606,-15.331438,0.0084627485,0.0024088323,0.05726371,2.7153604,15.373533,15.290828,15.354417,15.335624,2.728713035583496,1000.0,2.4392528255780537
12,120000,407.3481305972783,-17.518045,0.009108377,-0.00033094932,0.07156622,3.0363345,17.514545,17.486305,17.5457,17.48199,2.765742778778076,1000.0,2.6621723969777427
13,130000,413.0638105023216,-20.164345,0.010022365,-0.0053151427,0.08963479,3.5303283,20.133678,20.115482,20.199726,20.097855,2.6816959381103516,1000.0,2.88442276318868
14,140000,423.33856219555383,-20.368664,0.010703691,0.0035556355,0.07395059,2.667812,20.408062,20.32156,20.39722,20.374046,2.6315741539001465,1000.0,3.108401127656301
15,150000,429.4973561524579,-22.808407,0.010664342,0.0034626513,0.070903525,2.6753056,22.822716,22.767288,22.836937,22.783314,2.7265310287475586,1000.0,3.3330222169558206
16,160000,461.4758863017569,-23.608488,0.010914163,-0.00045330613,0.08372318,3.0415337,23.602966,23.566536,23.641685,23.567968,2.7936933040618896,1000.0,3.559618433316549
17,170000,455.9979104540224,-24.183182,0.011901574,0.008596725,0.066680685,2.2776818,24.22553,24.161016,24.210289,24.187157,2.712637186050415,1000.0,3.782642428080241
18,180000,477.4315666397529,-27.000584,0.012142373,-0.0028452408,0.07704483,3.2343233,26.983387,26.975952,27.039856,26.95148,2.696707010269165,1000.0,4.004748050371806
19,190000,477.4804413167997,-28.428272,0.012435378,0.0016615295,0.057218764,2.866387,28.449091,28.395239,28.463915,28.414633,2.7458417415618896,1000.0,4.230203417936961
20,200000,505.0753686283744,-27.60525,0.012954711,0.0011065356,0.07133289,2.9145844,27.584793,27.559633,27.643005,27.541212,2.6658847332000732,1000.0,4.453715717792511
21,210000,496.1349528153004,-29.640629,0.0134577295,0.003237039,0.08100538,2.7594662,29.726856,29.649395,29.677765,29.698591,2.647977828979492,1000.0,4.679105353355408
22,220000,516.3632614898231,-31.011234,0.013568744,0.0011057237,0.08665355,2.9185095,31.004215,30.97358,31.050838,30.974237,2.695957660675049,1000.0,4.904904373486837
